target_id	length	eff_length	est_counts	tpm
NM_022477|NDRG3|35281845|35374541|35281845|35281922|66.36|1(-)	1311	1110.14	7257	54.4426
NM_003635|NDST2|75561674|75571589|75561674|75562208|94.39|1(-)	3990	4498.58	6554	12.1337
NM_001193375|NDUFA11|5892949|5904024|5892949|5892927|57.94|1(-)	970	1042.44	10071	80.4602
NM_001258338|NDUFA12|95365109|95397489|95365109|95365373|98.13|1(-)	489	216.846	10437	400.853
NM_001185012|NDUFA2|140025059|140027370|140025059|140025287|98.13|1(-)	661	515.815	12827	207.106
NM_002489|NDUFA4|10973088|10979813|10973088|10973262|88.79|1(-)	549	320.288	41668	1083.48
NM_020142|NDUFA4L2|57628686|57634545|57628686|57629345|60.75|1(-)	1187	1312.72	176	1.11661
NM_001282419|NDUFA5|123182111|123197958|123182111|123182172|96.26|1(-)	476	205.839	4770	192.997
NM_002490|NDUFA6|42482118|42486959|42482118|42482186|100|1(-)	666	462.031	13321	240.119
NM_005001|NDUFA7|8373479|8386297|8373479|8376388|70.09|1(-)	3306	3496.81	5210.47	12.4098
NM_016013|NDUFAF1|41679614|41694658|41679614|41679641|88.79|1(-)	1409	1153.39	2531	18.2758
NM_014165|NDUFAF4|97338888|97345767|97338888|97338979|100|1(-)	709	426.776	1928	37.6242
NM_004545|NDUFB1|92582467|92588153|92582467|92582536|99.07|1(-)	419	189.57	14902	654.69
NM_001135998|NDUFB11|47001615|47004609|47001615|47001715|100|1(-)	1093	1057.56	29946	235.828
NM_001199987|NDUFB6|32553761|32573182|32553761|32553873|98.13|1(-)	530	253.493	7453	244.864
NM_004146|NDUFB7|14676890|14682889|14676890|14676944|100|1(-)	545	385.434	11920	257.565
NM_001284367|NDUFB8|102283497|102289680|102283497|102283845|100|1(-)	939	836.5	22644	225.449
NM_001204054|NDUFC2|77780901|77791265|77780901|77780918|100|1(-)	759	661.004	9861.83	124.255
NM_001203261|NDUFC2-KCTD14|77726761|77791265|77726761|77728281|65.42|1(-)	2340	2258.38	7593.16	28.0018
NM_001199981|NDUFS1|206988633|207024243|206988633|206988908|95.33|1(-)	2534	2083.47	25217	100.801
NM_001173484|NEBL|21074350|21463116|21074350|21074811|33.64|1(-)	1490	1240.89	6233	41.8336
NM_031231|NECAB3|32245443|32262264|32245443|32245634|77.57|1(-)	1386	1410.63	15975	94.3168
NM_001284338|NEDD4|56121594|56209329|56121594|56122094|42.06|1(-)	4760	3623.72	6459	14.8447
NM_006156|NEDD8|24686072|24701576|24686072|24686332|100|1(-)	609	473.051	9280.08	163.382
NM_001199823|NEDD8-MDP1|24683149|24701591|24683149|24683229|97.2|1(-)	780	535.706	660.235	10.2644
NM_001142393|NEDD9|11185058|11382581|11185058|11185394|79.44|1(-)	3203	3067.98	43	0.116729
NM_006158|NEFL|24809888|24814383|24809888|24810322|36.45|1(-)	2420	2262.18	0	0
NM_173808|NEGR1|71869560|72748277|71869560|71873128|40.19|1(-)	4733	3252.36	241	0.617133
NM_001199397|NEK1|170314544|170533778|170314544|170315660|53.27|1(-)	5555	3949.71	1933	4.07594
NM_001031741|NEK10|27148829|27258014|27148829|27152762|59.81|1(-)	5635	4390.89	91.2015	0.172986
NM_002498|NEK3|52706783|52733996|52706783|52707277|70.09|1(-)	2388	1944.04	758	3.24733
NM_001193533|NEK4|52745152|52804965|52745152|52745792|34.58|1(-)	3102	2510.51	6553.11	21.7393
NM_001329237|NEK9|75549859|75593783|75549859|75551266|77.57|1(-)	4542	4310.32	9907	19.1423
NM_005663|NELFA|1984450|2010962|1984450|1985045|100|1(-)	2458	2560.25	8291	26.9703
NM_002904|NELFE|31920005|31926864|31920005|31920077|99.07|1(-)	1419	1292.63	19242	123.976
NM_001145107|NELL2|44902061|45270633|44902061|44902716|49.53|1(-)	3381	2917.32	912	2.60358
NM_001301732|NEMF|50251219|50319921|50251219|50251353|48.6|1(-)	3752	2514.91	12848	42.5475
NM_001130963|NEMP1|57451515|57472574|57451515|57453661|70.09|1(-)	3527	3093.58	11096	29.8721
NM_001142645|NEMP2|191373409|191399468|191373409|191373914|89.72|1(-)	1846	1567.35	257	1.36561
NM_001319109|NEPRO|112724429|112738580|112724429|112724382|58.88|1(-)	1533	1035.08	3624	29.159
NM_006617|NES|156638555|156647189|156638555|156639113|76.64|1(-)	5557	5811.87	322	0.461424
NM_001201477|NETO2|47116740|47177936|47116740|47117131|92.52|1(-)	2361	2050.33	251	1.01956
NM_000434|NEU1|31826972|31830709|31826972|31827495|99.07|1(-)	1927	2072.38	25360	101.915
NM_001278535|NEURL2|44517273|44519926|44517273|44517482|76.64|1(-)	1291	1399.07	550	3.27405
NM_001005408|NEURL4|7218952|7232638|7218952|7219441|100|1(-)	5179	5879.72	4784	6.77634
NM_001258292|NFATC2|50003500|50179370|50003500|50007932|49.53|1(-)	7352	7186.18	209	0.242219
NM_001136023|NFE2|54685895|54694821|54685895|54686157|67.29|1(-)	1677	1806.69	36	0.165951
NM_001145412|NFE2L2|178096498|178128859|178096498|178095512|32.71|1(-)	1516	1395.06	2409	14.3816
NM_001190737|NFIB|14085605|14314045|14085605|14088307|59.81|1(-)	4722	3949.08	6316	13.3201
NM_001289999|NFIL3|94171327|94186908|94171327|94171627|95.33|1(-)	2227	1865.06	1127	5.03261
NM_020529|NFKBIA|35870719|35873960|35870719|35871218|98.13|1(-)	1563	1294.52	13296	85.5408
NM_001321831|NFKBID|36378854|36390639|36378854|36379460|98.13|1(-)	1971	2221.77	282	1.05709
NM_004556|NFKBIE|44226424|44233525|44226424|44226955|95.33|1(-)	2059	2250.92	2652	9.81236
NM_001143835|NFRKB|129734107|129765490|129734107|129734619|39.25|1(-)	4613	4911.44	11502	19.5041
NM_001198989|NFS1|34256887|34287287|34256887|34257543|95.33|1(-)	1954	1889.31	12903	56.8786
NM_001002755|NFU1|69623263|69664760|69623263|69623377|99.07|1(-)	1085	750.36	2346	26.0387
NM_001278623|NFXL1|47850160|47916684|47850160|47850179|45.79|1(-)	2812	2377.07	1720	6.02624
NM_006166|NFYB|104513280|104532040|104513280|104513514|85.05|1(-)	1059	576.525	5540	80.0299
NM_001114090|NGEF|233743411|233792861|233743411|233744198|69.16|1(-)	2796	2997.72	3001	8.33748
NM_002506|NGF|115828538|115880857|115828538|115828690|30.84|1(-)	1047	889.177	0	0
NM_001145293|NGLY1|25760766|25824989|25760766|25760950|94.39|1(-)	2203	1611.33	5810	30.0298
NM_024782|NHEJ1|219940695|220025587|219940695|219941102|98.13|1(-)	1453	1387.47	1271	7.62926
NM_001111061|NHLH2|116378998|116383333|116378998|116380585|35.51|1(-)	2500	2342.18	0	0
NM_001034833|NHP2|177576464|177580961|177576464|177576796|100|1(-)	748	671.732	8642	107.147
NM_001144060|NHSL1|138744305|138820579|138744305|138745217|49.53|1(-)	5885	6311.51	1797	2.37124
NM_032316|NICN1|49460379|49466757|49460379|49462265|100|1(-)	2613	2776.33	1967.54	5.90218
NM_002508|NID1|236139130|236228481|236139130|236141166|55.14|1(-)	5882	5724.18	0	0
NM_007361|NID2|52471520|52535946|52471520|52472203|34.58|1(-)	5045	4887.18	0	0
NM_032390|NIFK|122485252|122494503|122485252|122485299|33.64|1(-)	1006	581.389	4471	64.047
NM_020921|NIN|51188215|51297839|51188215|51190180|53.27|1(-)	8558	6543.86	15252	19.4112
NM_001318226|NINL|25433337|25566167|25433337|25434086|53.27|1(-)	3939	3618.15	1759	4.04893
NM_001142275|NIPA1|23047604|23086843|23047604|23048828|86.92|1(-)	2060	1793.52	3767	17.4925
NM_001008860|NIPA2|23006186|23034427|23006186|23006220|94.39|1(-)	1627	1373.64	9488	57.5258
NM_001321635|NIPAL2|99202054|99306621|99202054|99205205|54.21|1(-)	4559	3853.24	10820	23.3863
NM_001202502|NIPSNAP1|29950797|29977085|29950797|29951923|100|1(-)	1935	1911.74	52988	230.839
NM_024522|NKAIN1|31653918|31712734|31653918|31654549|33.64|1(-)	1595	1680.84	480	2.37834
NM_152864|NKAIN4|61872136|61885892|61872136|61872848|39.25|1(-)	1429	1516.01	5	0.0274681
NM_024528|NKAP|119059018|119077735|119059018|119059182|98.13|1(-)	1579	1247.14	3301	22.0441
NM_020345|NKIRAS1|23934363|23958537|23934363|23934585|59.81|1(-)	1203	862.383	1891.8	18.2698
NM_198478|NKPD1|45654935|45663408|45654935|45655195|36.45|1(-)	2759	3071.23	238	0.645395
NM_001173487|NKRF|118723233|118739846|118723233|118723314|61.68|1(-)	2421	1888.92	2111	9.30753
NM_001166175|NKX2-5|172659112|172662315|172659112|172660499|56.07|1(-)	1955	1797.18	0	0
NM_001189|NKX3-2|13542454|13546114|13542454|13543616|41.12|1(-)	2240	2362.25	485	1.70992
NM_006168|NKX6-1|85413896|85419387|85413896|85414441|31.78|1(-)	1655	1893.47	1	0.00439847
NM_001014445|NLE1|33459088|33469270|33459088|33459455|100|1(-)	1936	2188.27	3814	14.5158
NM_001282145|NLGN4X|5808067|6146923|5808067|5810857|57.01|1(-)	6195	5695.58	4730	6.91646
NM_021077|NMB|85198363|85201802|85198363|85198604|87.85|1(-)	1026	1039.52	395	3.16463
NM_002513|NME3|1820327|1821710|1820327|1820649|99.07|1(-)	1007	1031.79	10115	81.6457
NM_003551|NME5|137451242|137475132|137451242|137451369|42.06|1(-)	844	474.488	105	1.843
NM_001308426|NME6|48335485|48343175|48335485|48336126|88.79|1(-)	1542	1466.2	4613.81	26.2075
NM_013330|NME7|169101769|169337201|169101769|169102022|90.65|1(-)	1637	1128.13	2875	21.2246
NM_004688|NMI|152126984|152146430|152126984|152127206|73.83|1(-)	1476	940.148	682	6.04156
NM_015039|NMNAT2|183217485|183387634|183217485|183221775|36.45|1(-)	5446	5674.15	57.0037	0.0836686
NM_001305141|NMRAL1|4511695|4524651|4511695|4511780|98.13|1(-)	1260	1281.14	17964	116.78
NM_001330678|NMRK1|77676116|77703240|77676116|77676463|71.96|1(-)	1556	1171.55	4292	30.5111
NM_004808|NMT2|15150560|15210695|15150560|15151193|85.05|1(-)	2214	1668.36	2652	13.2387
NM_032313|NOA1|57829516|57843826|57829516|57829615|97.2|1(-)	2271	2110.5	9194	36.2811
NM_014062|NOB1|69775910|69788871|69775910|69776234|93.46|1(-)	1621	1524.41	3480	19.0125
NM_015658|NOC2L|879646|894679|879646|880073|42.99|1(-)	2736	2944.86	16581	46.8929
NM_022451|NOC3L|96092983|96122733|96092983|96093933|94.39|1(-)	3491	2341.69	6759	24.0389
NM_006092|NOD1|30464797|30518393|30464797|30465253|43.93|1(-)	3841	3938.19	1793	3.7918
NM_001261392|NOL10|10712051|10830113|10712051|10712196|73.83|1(-)	2260	1638.14	6161	31.3229
NM_001256798|NOL4L|31034932|31172875|31034932|31035398|70.09|1(-)	2692	2737.81	490	1.49057
NM_022917|NOL6|33462288|33473941|33462288|33462661|34.58|1(-)	3915	4632.87	7193	12.9307
NM_001256394|NOL8|95059896|95087876|95059896|95060117|82.24|1(-)	4166	2967.23	3217	9.02943
NM_024654|NOL9|6585727|6614658|6585727|6585913|94.39|1(-)	2391	2227.48	4035	15.0866
NM_018648|NOP10|34633980|34635362|34633980|34634168|36.45|1(-)	471	377.641	16103	355.131
NM_001291978|NOP14|2939840|2965233|2939840|2940557|100|1(-)	3478	3074.84	13560.8	36.7303
NM_001291307|NOP16|175810949|175815928|175810949|175811231|99.07|1(-)	1087	953.707	4144	36.1881
NM_001033714|NOP2|6666037|6677498|6666037|6666158|100|1(-)	2746	2693.06	5059	15.6451
NM_001270960|NOSIP|50058968|50083829|50058968|50059007|96.26|1(-)	1004	911.581	10576	96.6245
NM_017617|NOTCH1|139390182|139440238|139390182|139390522|44.86|1(-)	8008	8927.03	7565	7.05769
NM_024408|NOTCH2|120457089|120612317|120457089|120457928|75.7|1(-)	8552	9142.97	20005.2	18.2229
NM_000435|NOTCH3|15270444|15311792|15270444|15271472|74.77|1(-)	8070	9867.93	18278	15.4264
NM_004557|NOTCH4|32162620|32191844|32162620|32163213|56.07|1(-)	6744	8255.09	42	0.0423729
NM_002515|NOVA1|26915092|27066960|26915092|26917164|48.6|1(-)	3914	3233.59	116.008	0.298789
NM_002516|NOVA2|46436992|46476657|46436992|46443120|45.79|1(-)	7655	9336.69	5	0.00446003
NM_001267721|NOXO1|2028918|2031550|2028918|2029052|33.64|1(-)	1632	1803.66	710	3.27841
NM_001321307|NPAT|108029354|108093365|108029354|108029668|84.11|1(-)	4721	3629.76	4597	10.5477
NM_000271|NPC1|21111697|21166581|21111697|21112165|57.01|1(-)	4579	4673.4	6300	11.2271
NM_006432|NPC2|74946747|74960084|74946747|74946976|96.26|1(-)	792	657.217	13085	165.816
NM_015392|NPDC1|139933922|139940676|139933922|139934223|99.07|1(-)	1514	1736.59	49728	238.487
NM_001320296|NPFF|53900472|53901422|53900472|53900559|82.24|1(-)	823	824.881	47	0.474534
NM_000272|NPHP1|110881285|110962639|110881285|110881367|60.75|1(-)	2378	1854.2	682	3.06329
NM_153240|NPHP3|132399453|132441303|132399453|132400753|78.5|1(-)	5397	4299.12	2050.22	3.97175
NM_001291593|NPHP4|5922971|6052533|5922971|5923324|37.38|1(-)	4592	5317.47	1193	1.86851
NM_017921|NPLOC4|79525635|79604179|79525635|79526284|97.2|1(-)	2699	2826.63	18774	55.3157
NM_006545|NPRL2|50384919|50388486|50384919|50385036|96.26|1(-)	1663	1556.92	5180	27.7093
NM_001039476|NPRL3|136295|188697|136295|136703|83.18|1(-)	2341	2919.51	1832	5.22609
NM_002522|NPTX1|78444318|78450404|78444318|78444612|34.58|1(-)	1751	1811.31	22	0.101156
NM_014293|NPTXR|39214463|39240017|39214463|39218613|88.79|1(-)	5807	6764.08	4061.4	5.00066
NM_000903|NQO1|69744744|69760533|69744744|69744878|98.13|1(-)	1150	923.111	48257	435.379
NM_021724|NR1D1|38249205|38256978|38249205|38249335|49.53|1(-)	2606	2984.93	202	0.563609
NM_003297|NR2C1|95415669|95467404|95415669|95416004|97.2|1(-)	2403	1773.23	1175	5.51866
NM_001300945|NR2C2AP|19312218|19314238|19312218|19312282|80.37|1(-)	937	841.695	3642	36.0368
NM_005234|NR2F6|17342696|17356151|17342696|17343160|100|1(-)	1801	1914.3	32749	142.479
NM_000176|NR3C1|142657744|142783254|142657744|142661453|52.34|1(-)	6535	5209.26	19981	31.945
NM_000901|NR3C2|148999918|149363672|148999918|149002494|30.84|1(-)	5894	5327.66	950	1.48507
NM_006186|NR4A2|157180949|157189287|157180949|157182255|80.37|1(-)	3525	3269.49	150.4	0.383114
NM_001278546|NR6A1|127279559|127533589|127279559|127284983|91.59|1(-)	7046	7470.71	1708.12	1.90422
NM_001004354|NRARP|140195340|140196703|140195340|140196035|65.42|1(-)	1363	1368.67	4840	29.4515
NM_178564|NRBP2|144916126|144923146|144916126|144917831|67.29|1(-)	3351	3847.46	10491	22.7093
NM_001037132|NRCAM|107788874|107880614|107788874|107790354|37.38|1(-)	5501	4462.39	160	0.298616
NM_001101662|NRDC|52254882|52344609|52254882|52254907|100|1(-)	3803	3147.14	23488	62.1572
NM_017970|NRDE2|90744404|90798481|90744404|90744679|97.2|1(-)	4003	3692.9	2890	6.51765
NM_001142474|NREP|111066513|111312628|111066513|111066617|84.11|1(-)	605	386.989	309	6.64998
NM_138573|NRG4|76235854|76304785|76235854|76235978|32.71|1(-)	654	432.511	3	0.0577677
NM_003489|NRIP1|16333561|16437126|16333561|16337036|66.36|1(-)	7550	5745.66	7745	11.2264
NM_020645|NRIP3|9002123|9025596|9002123|9005091|55.14|1(-)	3808	3651.67	3481.13	7.93942
NM_006177|NRL|24550048|24553832|24550048|24550444|73.83|1(-)	1241	1260.57	57	0.37659
NM_001270707|NRM|30655826|30658906|30655826|30656437|100|1(-)	1573	1941.9	1318	5.65261
NM_001278710|NRN1|5999072|6007838|5999072|5999208|35.51|1(-)	718	639.494	8.00195	0.104213
NM_001244972|NRP1|33466682|33623833|33466682|33469003|71.96|1(-)	5598	5440.18	0	0
NM_023034|NSD3|38133011|38239790|38133011|38133158|79.44|1(-)	4979	4250.04	15594	30.558
NM_001206736|NSFL1C|1424151|1448337|1424151|1424393|35.51|1(-)	2229	2113.51	12171	47.9605
NM_001297736|NSL1|212899495|212965139|212899495|212911749|39.25|1(-)	13011	10931.8	7671.31	5.84437
NM_001144772|NSMAF|59496063|59571966|59496063|59496664|91.59|1(-)	3509	2921.09	8684	24.7592
NM_145080|NSMCE1|27236315|27280113|27236315|27236477|100|1(-)	1061	865.928	8132	78.2126
NM_138704|NSMCE3|29560358|29562020|29560358|29560994|95.33|1(-)	1662	1358.53	2610	16.0004
NM_001130969|NSMF|140342677|140353786|140342677|140343845|100|1(-)	2993	3437.35	4933	11.9522
NM_001193455|NSUN2|6599484|6633473|6599484|6600038|96.26|1(-)	3134	2744.92	29870	90.6287
NM_001168347|NSUN5|72717226|72722864|72717226|72717394|99.07|1(-)	1658	1818.82	19736	90.3715
NM_182543|NSUN6|18834823|18940566|18834823|18834861|44.86|1(-)	1882	1372.32	650	3.94474
NM_001252377|NT5C|73126323|73127890|73126323|73126582|100|1(-)	833	738.195	2519	28.4196
NM_001199103|NT5C1B-RDH14|18735996|18770846|18735996|18736456|99.07|1(-)	2525	2367.18	0	0
NM_001134373|NT5C2|104849175|104953063|104849175|104849428|62.62|1(-)	2034	1642.53	5073	25.7224
NM_001002009|NT5C3A|33053742|33102409|33053742|33054341|93.46|1(-)	1742	1100.54	5183	39.2225
NM_052935|NT5C3B|39981476|39992523|39981476|39981774|99.07|1(-)	1279	1173.15	9505	67.4775
NM_001134231|NT5DC2|52558403|52567793|52558403|52558485|100|1(-)	1796	1846.65	16525	74.5277
NM_001031701|NT5DC3|104166088|104234975|104166088|104171606|96.26|1(-)	7206	6843.16	1607.23	1.95606
NM_001270766|NTAN1|15131714|15149936|15131714|15131887|92.52|1(-)	1111	914.074	2397	21.8397
NM_006179|NTF4|49564385|49567124|49564385|49564621|46.73|1(-)	1010	1009.58	1268	10.4602
NM_001318193|NTHL1|2089821|2097870|2089821|2089924|99.07|1(-)	893	795.463	6102	63.8871
NM_001329700|NTN4|96051583|96184593|96051583|96052861|34.58|1(-)	3602	3444.18	0	0
NM_145807|NTN5|49164664|49176338|49164664|49164933|49.53|1(-)	1909	2171.89	13	0.04985
NM_014840|NUAK1|106457118|106533811|106457118|106460579|78.5|1(-)	6827	7202.66	1126	1.30199
NM_030952|NUAK2|205271348|205290919|205271348|205272577|69.16|1(-)	3279	3614.59	893.856	2.05954
NM_022731|NUCKS1|205687394|205719372|205687394|205687407|30.84|1(-)	1016	734.36	36317	411.871
NM_001128211|NUDCD1|110254904|110342162|110254904|110255237|68.22|1(-)	2096	1348.51	7345	45.3626
NM_001329991|NUDCD2|162880755|162887160|162880755|162880972|38.32|1(-)	1662	1277.12	3624	23.6329
NM_015332|NUDCD3|44423582|44530385|44423582|44425609|73.83|1(-)	3299	3598.17	24819	57.4464
NM_018159|NUDT11|51233874|51239459|51233874|51234600|43.93|1(-)	1384	1226.18	0	0
NM_001300741|NUDT12|102886556|102898502|102886556|102886561|78.5|1(-)	1445	1070.6	4149	32.2759
NM_177533|NUDT14|105639276|105647660|105639276|105639357|96.26|1(-)	864	891.413	2238	20.9094
NM_001012758|NUDT17|145586114|145589435|145586114|145586588|96.26|1(-)	1469	1468.49	1344	7.62234
NM_024815|NUDT18|21964389|21966932|21964389|21964810|89.72|1(-)	1512	1661.05	1533	7.68637
NM_007006|NUDT21|56466537|56485261|56466537|56466623|98.13|1(-)	917	653.995	7876	100.298
NM_006703|NUDT3|34256123|34360457|34256123|34256529|96.26|1(-)	1243	1069.77	7151.24	55.6739
NM_001321647|NUDT5|12209573|12238143|12209573|12209700|100|1(-)	1194	988.524	21005	176.969
NM_007083|NUDT6|123813799|123843761|123813799|123813982|67.29|1(-)	1168	809.411	605	6.22511
NM_001243750|NUDT8|67395409|67397408|67395409|67395416|85.98|1(-)	744	740.778	2490	27.9945
NM_012345|NUFIP1|45515150|45563613|45515150|45515340|89.72|1(-)	1720	1341.11	1448	8.99217
NM_020772|NUFIP2|27591220|27621166|27591220|27591556|58.88|1(-)	2513	1940.14	12342	52.9801
NM_001286561|NUMA1|71713910|71791739|71713910|71714572|97.2|1(-)	7404	7562.9	131974	145.332
NM_001005743|NUMB|73742704|73925286|73742704|73743285|44.86|1(-)	2857	2815.16	8703	25.747
NM_001289979|NUMBL|41172591|41196563|41172591|41173372|99.07|1(-)	2701	3086.62	1481	3.99607
NM_018230|NUP133|229577638|229644088|229577638|229577650|86.92|1(-)	3575	3060.55	22572	61.423
NM_001278209|NUP153|17616128|17707065|17616128|17616327|42.99|1(-)	5167	4844.63	19601	33.696
NM_001278312|NUP155|37291940|37371228|37291940|37292001|100|1(-)	4194	3629.73	22791	52.2938
NM_015231|NUP160|47799814|47870096|47799814|47800656|82.24|1(-)	5277	4444.97	12277	23.003
NM_024923|NUP210|13357735|13461819|13357735|13359180|93.46|1(-)	7202	8374.27	45040	44.7932
NM_024057|NUP37|102468015|102513909|102468015|102468131|40.19|1(-)	1244	898.274	7084	65.6796
NM_198887|NUP43|150047596|150067708|150047596|150048104|34.58|1(-)	1728	1311.82	6952	44.1362
NM_001278603|NUP54|77035817|77069668|77035817|77036518|64.49|1(-)	2222	1527.98	3993	21.7642
NM_001193357|NUP62|50411362|50432799|50411362|50411495|67.29|1(-)	1905	1989.52	8460.69	35.4174
NM_001320653|NUP88|5289421|5323059|5289421|5289525|100|1(-)	2467	2053.68	10489	42.5366
NM_016320|NUP98|3697108|3819022|3697108|3697388|89.72|1(-)	6104	5882.24	20678	29.277
NM_001243146|NVL|224415063|224517891|224415063|224415327|94.39|1(-)	2573	2086.86	5752.94	22.9592
NM_006362|NXF1|62559643|62572964|62559643|62559947|96.26|1(-)	2300	2186.63	6422	24.4599
NM_001205319|NXN|704007|767351|704007|704188|86.92|1(-)	1226	1236.71	1940	13.0645
NM_001329684|OARD1|41035052|41065526|41035052|41035073|52.34|1(-)	901	585.487	1638	23.3001
NM_001261825|OASL|121458095|121477045|121458095|121458363|43.93|1(-)	1694	1723.39	395.61	1.91181
NM_000274|OAT|126086023|126107545|126086023|126086510|56.07|1(-)	1940	1562.15	19559	104.276
NM_001301302|OAZ2|64980700|64995480|64980700|64980902|87.85|1(-)	1002	995.676	4735	39.6062
NM_015311|OBSL1|220415450|220436268|220415450|220415556|92.52|1(-)	6111	7207.27	3538	4.08835
NM_001014446|OCIAD2|48887399|48908845|48887399|48887500|75.7|1(-)	799	569.356	1361	19.9083
NM_001287188|ODC1|10580514|10588680|10580514|10580849|100|1(-)	2182	1945.82	9819	42.0266
NM_001184765|ODF2L|86814420|86862025|86814420|86814432|73.83|1(-)	2244	1250.01	782	5.2102
NM_001014440|ODF3B|50968855|50971008|50968855|50968908|68.22|1(-)	952	986.141	157	1.32593
NM_001143996|OGDHL|50942687|50970425|50942687|50943273|85.05|1(-)	3590	3839.56	490	1.06286
NM_024648|OGFOD3|80350100|80376513|80350100|80350273|98.13|1(-)	1285	1324	1890	11.8887
NM_001317860|OIP5|41601471|41624819|41601471|41601951|83.18|1(-)	1107	885.736	2231	20.9776
NM_001011708|OLA1|174940046|175113398|174940046|174940153|90.65|1(-)	1416	911.442	9637	88.059
NM_001304347|OLFM2|9964394|10024381|9964394|9964861|82.24|1(-)	1992	2309.83	354	1.27639
NM_001172632|OLR1|10310900|10324790|10310900|10312614|42.06|1(-)	2374	1882.7	89.0161	0.393774
NM_145243|OMA1|58946391|59012471|58946391|58946636|81.31|1(-)	1933	1388.1	5346	32.0751
NM_001017989|OPA3|46031025|46088122|46031025|46032313|62.62|1(-)	1931	2223.67	252	0.943824
NM_017570|OPLAH|145106167|145115606|145106167|145106226|78.5|1(-)	4030	4817.44	6771	11.7057
NM_014322|OPN3|241756904|241803701|241756904|241757729|94.39|1(-)	2179	1979.56	2979	12.5332
NM_153451|ORAOV1|69482252|69490165|69482252|69482286|41.12|1(-)	606	357.811	1143	26.6044
NM_001190818|ORC1|52838833|52870143|52838833|52838852|37.38|1(-)	2833	2706.83	4003	12.3164
NM_006190|ORC2|201775917|201828424|201775917|201776023|60.75|1(-)	2111	1585.91	2993	15.7177
NM_001190879|ORC4|148692963|148778316|148692963|148693078|91.59|1(-)	1712	1092.85	3623	27.6101
NM_002553|ORC5|103766793|103848495|103766793|103767294|80.37|1(-)	1952	1448.42	3360	19.32
NM_001128150|ORMDL1|190636309|190649097|190636309|190636492|78.5|1(-)	755	503.83	2296	37.9532
NM_001320801|ORMDL3|38077296|38083099|38077296|38078802|98.13|1(-)	3468	4044.66	11964	24.6351
NM_002556|OSBP|59343421|59383617|59343421|59344049|43.93|1(-)	3532	3263.32	14334	36.5821
NM_001174060|OSBPL10|31702317|32023342|31702317|31703563|94.39|1(-)	4020	3973.78	4556	9.54861
NM_022776|OSBPL11|125247702|125314381|125247702|125249358|73.83|1(-)	4637	3781.3	4181	9.20874
NM_001242508|OSBPL1A|21742518|21891470|21742518|21743142|37.38|1(-)	2438	1772.4	3372	15.8448
NM_015550|OSBPL3|24838580|25019831|24838580|24839801|79.44|1(-)	4361	3810.19	3497	7.64382
NM_001144063|OSBPL5|3108618|3186582|3108618|3109434|71.96|1(-)	3410	3876.66	13368	28.719
NM_145798|OSBPL7|45884738|45899147|45884738|45885656|74.77|1(-)	3650	4372.95	382	0.727529
NM_001003712|OSBPL8|76745582|76953589|76745582|76749668|57.94|1(-)	7190	4947.59	9378	15.7862
NM_001330493|OSCP1|36883507|36916086|36883507|36883739|82.24|1(-)	1518	1256.65	1176	7.79387
NM_016470|OSER1|42825552|42839546|42825552|42825691|99.07|1(-)	1270	1121.4	6974	51.7943
NM_017807|OSGEP|20915216|20923267|20915216|20915398|100|1(-)	1615	1549.39	1755	9.43358
NM_145260|OSR1|19544635|19558372|19544635|19552035|63.55|1(-)	8504	9297.58	841.783	0.754034
NM_014028|OSTM1|108364028|108395941|108364028|108365988|84.11|1(-)	3051	2131.58	3685	14.3978
NM_001102653|OTUD4|146054802|146100832|146054802|146058581|96.26|1(-)	7067	5723.38	3461	5.03628
NM_001136157|OTUD5|48779911|48814893|48779911|48780450|89.72|1(-)	2301	2445.28	9644	32.8465
NM_130901|OTUD7A|31775168|32162875|31775168|31775496|30.84|1(-)	3497	3544.45	223	0.523983
NM_020205|OTUD7B|149915335|149982686|149915335|149915755|51.4|1(-)	3308	3475.5	5386	12.9065
NM_002557|OVGP1|111956941|111970399|111956941|111957085|74.77|1(-)	2237	2200.9	3185	12.0523
NM_000436|OXCT1|41731627|41870791|41731627|41731830|63.55|1(-)	2097	1939.18	0	0
NM_001039842|OXLD1|79632066|79633667|79632066|79632230|99.07|1(-)	668	566.883	7236	106.308
NM_001204519|P2RX5|3575185|3599698|3575185|3577161|42.99|1(-)	3641	3793.8	125.541	0.275594
NM_001146289|P3H1|43212045|43232755|43212045|43212503|96.26|1(-)	2665	2616.82	948	3.01714
NM_001134418|P3H2|189674620|189840226|189674620|189675700|80.37|1(-)	2962	2633.14	4.43052	0.0140133
NM_006455|P3H4|39958205|39968451|39958205|39959208|99.07|1(-)	2601	2578.58	11003.5	35.5396
NM_000917|P4HA1|74767507|74856732|74767507|74767979|83.18|1(-)	2318	1744.5	3731	17.8121
NM_001017973|P4HA2|131528303|131562935|131528303|131528702|92.52|1(-)	2565	2407.91	2766	9.56692
NM_000918|P4HB|79801621|79818544|79801621|79801887|59.81|1(-)	1990	1826.82	122399	558.011
NM_001114734|PABPC4L|135117488|135122903|135117488|135121061|42.99|1(-)	4943	3322.8	890	2.23072
NM_001184970|PACSIN2|43266970|43411184|43266970|43267362|74.77|1(-)	2088	1899.64	9943	43.592
