target_id	length	eff_length	est_counts	tpm
NM_001085049|MRAS|138067507|138121593|138121593|138121111|50.47|1(+)	1229	1113.99	2599	23.1733
NM_006039|MRC2|60704761|60770958|60770958|60769812|40.19|1(+)	5988	7062.89	226	0.317824
NM_018270|MRGBP|61427756|61431421|61431421|61430995|96.26|1(+)	1160	1075.67	2898	26.7597
NM_001031727|MRI1|13875327|13884934|13884934|13883095|43.93|1(+)	3024	2967.06	3150.21	10.5457
NM_024864|MRM1|34958024|34965400|34965400|34964851|98.13|1(+)	1826	2098.14	1925	9.1129
NM_001317947|MRM3|685568|694962|694962|695309|31.78|1(+)	721	569.147	1320	23.0362
NM_020236|MRPL1|78783804|78873939|78873939|78873761|98.13|1(+)	1354	885.189	2837	31.8335
NM_002949|MRPL12|79670399|79674547|79674547|79674270|100|1(+)	1006	963.976	6884	70.9309
NM_014175|MRPL15|55047780|55060461|55060461|55060279|100|1(+)	1136	843.805	13402	157.757
NM_001318817|MRPL18|160211477|160219461|160219461|160219151|98.13|1(+)	842	624.24	7750	123.314
NM_014763|MRPL19|75873908|75882515|75882515|75882411|45.79|1(+)	1008	651.075	6058	92.4185
NM_001014990|MRPL22|154320632|154346531|154346531|154346457|89.72|1(+)	615	393.217	4436	112.052
NM_021134|MRPL23|1968501|1977830|1977830|1977650|100|1(+)	733	620.61	4042	64.6902
NM_145212|MRPL30|99797541|99812215|99812215|99812168|58.88|1(+)	731	447.174	2995	66.5245
NM_031903|MRPL32|42971938|42977356|42977356|42977175|41.12|1(+)	795	531.256	6706	125.378
NM_004891|MRPL33|27994583|28002455|28002455|28002349|51.4|1(+)	365	204.841	2519	122.144
NM_023937|MRPL34|17416476|17417647|17417647|17417188|100|1(+)	963	842.023	5917	69.7972
NM_016622|MRPL35|86426555|86439970|86439970|86437791|94.39|1(+)	2804	2299.55	4372.72	18.8873
NM_001330602|MRPL37|54665839|54691159|54691159|54691055|59.81|1(+)	1633	1512.53	12446	81.7312
NM_146388|MRPL4|10362639|10370731|10370731|10369414|99.07|1(+)	2399	2623.5	5398	20.4368
NM_001318151|MRPL40|19420026|19423598|19423598|19423485|97.2|1(+)	1037	847.656	4815	56.4206
NM_032477|MRPL41|140446308|140447007|140447007|140446947|100|1(+)	604	501.367	13773	272.856
NM_014050|MRPL42|93861265|93895119|93895119|93894997|90.65|1(+)	710	450.75	4878	107.49
NM_022915|MRPL44|224822120|224831905|224831905|224831751|91.59|1(+)	1222	846.648	4870	57.133
NM_001278279|MRPL45|36452988|36478861|36478861|36478478|58.88|1(+)	1315	1062.56	8949	83.6529
NM_001318498|MRPL48|73498916|73575650|73575650|73575415|100|1(+)	1032	770.381	6293	81.1358
NM_004927|MRPL49|64889715|64893509|64893509|64893344|62.62|1(+)	769	622.488	14153	225.828
NM_001318870|MRPL52|23299091|23303556|23303556|23303487|100|1(+)	432	261.473	2164	82.2037
NM_172251|MRPL54|3762664|3767556|3767556|3767391|100|1(+)	616	470.278	3721	78.5898
NM_024026|MRPL57|21750371|21751495|21751495|21751364|100|1(+)	930	881.766	7038	79.2788
NM_001303265|MRPL58|73008758|73017356|73017356|73017174|100|1(+)	895	670.14	9045	134.061
NM_001321970|MRPS11|89010683|89021495|89021495|89021210|100|1(+)	1132	1086.85	7499	68.5321
NM_021107|MRPS12|39421593|39423660|39423660|39423340|100|1(+)	1078	1122.14	7906	69.9796
NM_015969|MRPS17|56019610|56022955|56022955|56022871|87.85|1(+)	507	270.343	4217	154.935
NM_014046|MRPS18B|30585485|30594103|30594103|30593574|52.34|1(+)	1463	1433.21	25096.7	173.927
NM_001297767|MRPS18C|84377084|84382364|84382364|84382350|67.29|1(+)	505	323.877	3188	97.7686
NM_016034|MRPS2|138392476|138396517|138396517|138395979|100|1(+)	1509	1530.14	12010	77.9601
NM_018997|MRPS21|150266261|150280783|150280783|150280662|100|1(+)	910	804.826	3471	42.8365
NM_020191|MRPS22|139062860|139075888|139075888|139075856|51.4|1(+)	1123	742.064	9770	130.772
NM_030811|MRPS26|3026674|3028608|3028608|3028515|75.7|1(+)	751	560.362	8352	148.041
NM_016640|MRPS30|44809026|44815413|44815413|44815304|98.13|1(+)	1467	1110.41	6801	60.8345
NM_021821|MRPS35|27863705|27908400|27908400|27908383|77.57|1(+)	1060	689.081	14028	202.202
NM_033281|MRPS36|68513572|68525118|68525118|68525052|91.59|1(+)	462	230.988	3226	138.719
NM_032476|MRPS6|35445822|35515284|35515284|35514900|100|1(+)	940	711.448	2786.45	38.9017
NM_015971|MRPS7|73257748|73262073|73262073|73262004|38.32|1(+)	1031	893.542	13516	150.243
NM_182640|MRPS9|105654482|105716407|105716407|105716219|47.66|1(+)	1447	942.625	7428	78.2697
NM_001173512|MRRF|125026881|125085743|125085743|125084896|92.52|1(+)	1844	1780.7	6754	37.673
NM_001286264|MRS2|24403135|24424430|24424430|24423922|30.84|1(+)	1988	1523.79	7286	47.4925
NM_016183|MRTO4|19578074|19585481|19585481|19585324|98.13|1(+)	1132	989.021	5575	55.9886
NM_001198805|MSANTD3|103189710|103213351|103213351|103213248|46.73|1(+)	1106	761.343	1165.76	15.2087
NM_001198812|MSANTD3-TMEFF1|103204187|103339918|103339918|103338882|55.14|1(+)	2434	1607.22	210.237	1.29925
NM_000251|MSH2|47630205|47710092|47710092|47710088|36.45|1(+)	2934	2178.6	8247	37.5992
NM_002439|MSH3|79950466|80172634|80172634|80171681|90.65|1(+)	4447	3332.27	3923.91	11.696
NM_002441|MSH5|31707724|31730453|31730453|31730308|84.11|1(+)	2936	3038.43	1673	5.469
NM_000179|MSH6|48010220|48034092|48034092|48033999|97.2|1(+)	4328	3616.43	26468	72.6946
NM_001322251|MSI2|55333930|55757118|55757118|55709192|68.22|1(+)	48867	53756.1	2557.79	0.472605
NM_001012241|MSL1|38278789|38293042|38293042|38290622|100|1(+)	3817	3410.09	10186	29.6687
NM_001193270|MSL3|11776700|11793872|11793872|11793198|95.33|1(+)	2330	1912.27	3092	16.0602
NM_001177355|MSLN|810764|818862|818862|818733|36.45|1(+)	2106	2391.32	132	0.548274
NM_001017369|MSMO1|166248817|166264158|166264158|166263098|71.03|1(+)	1786	1338.11	15203.2	112.851
NM_002444|MSN|64887510|64961793|64961793|64959755|89.72|1(+)	3970	3860.04	1	0.00257317
NM_001135670|MSRA|9911778|10285875|10285875|10285822|70.09|1(+)	889	881.763	1329	14.9704
NM_012228|MSRB2|23384426|23409898|23409898|23409791|100|1(+)	767	643.129	4125	63.707
NM_001031679|MSRB3|65672422|65859033|65859033|65857102|56.07|1(+)	2763	2397.24	2323.08	9.62531
NM_001256532|MSTO1|155579960|155584725|155584725|155584064|96.26|1(+)	2450	2637.12	5506	20.738
NM_002448|MSX1|4861391|4865663|4865663|4864870|36.45|1(+)	1940	1895.34	225.233	1.18033
NM_002449|MSX2|174151574|174157876|174157876|174156586|56.07|1(+)	2182	1906.19	2678	13.9542
NM_175617|MT1E|56659584|56661024|56661024|56660883|42.06|1(+)	506	343.774	0	0
NM_005949|MT1F|56691854|56693215|56693215|56693076|80.37|1(+)	441	257.176	119	4.59597
NM_005952|MT1X|56716381|56718108|56718108|56717961|37.38|1(+)	404	200.004	137	6.80366
NM_005953|MT2A|56642477|56643409|56643409|56643266|79.44|1(+)	419	242.016	1013	41.5745
NM_001282755|MTA3|42721708|42980976|42980976|42980539|57.01|1(+)	2721	2412.22	7780	32.035
NM_002451|MTAP|21802634|21862366|21862366|21862013|68.22|1(+)	1318	1020.37	3923	38.1875
NM_022045|MTBP|121457637|121536391|121536391|121535576|34.58|1(+)	3603	2461.92	2101	8.47642
NM_178812|MTDH|98656406|98737247|98737247|98736898|42.99|1(+)	2426	1968.44	26159	131.996
NM_001164391|MTF2|93544791|93603135|93603135|93602584|74.77|1(+)	2545	1856.73	3307	17.6907
NM_001003704|MTFP1|30821610|30825040|30825040|30824661|100|1(+)	1044	983.005	2117	21.3907
NM_001145838|MTFR1|66582107|66621700|66621700|66621279|88.79|1(+)	1404	1019.36	5723	55.7647
NM_001099625|MTFR1L|26146396|26158779|26158779|26158517|94.39|1(+)	1351	1186.37	2838	23.7604
NM_138384|MTG1|135207620|135233990|135233990|135233669|96.26|1(+)	1430	1465.8	1843	12.4885
NM_015666|MTG2|60758080|60776228|60776228|60776133|95.33|1(+)	1354	1379.66	2547	18.3366
NM_001242769|MTHFD1L|151186814|151422972|151422972|151220043|85.98|1(+)	203901	192160	5821.8	0.300923
NM_006636|MTHFD2|74425689|74441476|74441476|74441369|32.71|1(+)	1239	944.369	17074	179.578
NM_001004346|MTHFD2L|75023824|75168816|75168816|75167526|47.66|1(+)	2399	1552.26	925	5.91887
NM_000252|MTM1|149737046|149841616|149841616|149840068|84.11|1(+)	3436	2557.76	2245	8.718
NM_001306144|MTMR1|149861836|149933397|149933397|149931202|95.33|1(+)	4384	4132.52	15990	38.4321
NM_001077525|MTMR14|9691116|9744077|9744077|9743657|90.65|1(+)	2524	2706.19	7876	28.9074
NM_021090|MTMR3|30279157|30422037|30422037|30421790|71.03|1(+)	4172	4200.92	4697	11.1055
NM_015458|MTMR9|11141999|11180573|11180573|11180297|76.64|1(+)	2324	2174.48	1478	6.75117
NM_001123226|MTO1|74171453|74210635|74210635|74210458|38.32|1(+)	2500	2140.39	4018	18.6457
NM_000254|MTR|236958580|237063971|237063971|237060944|87.85|1(+)	7248	6228.44	10697.1	17.0587
NM_001190452|MTRNR2L1|22022436|22023796|22023796|22023462|40.19|1(+)	1360	965.445	16190	166.564
NM_002454|MTRR|7869216|7901237|7901237|7900171|98.13|1(+)	3300	2756.58	5966	21.4968
NM_152793|MTURN|30174551|30197321|30197321|30197164|33.64|1(+)	754	626.567	2628	41.66
NM_001006635|MTX2|177134122|177202575|177202575|177202392|78.5|1(+)	1414	1139.42	3773.61	32.8952
NM_032853|MUM1|1354975|1376951|1376951|1376575|100|1(+)	2622	2660.87	2314	8.63776
NM_025128|MUS81|65627871|65635124|65635124|65633523|54.21|1(+)	3610	4016.2	6034	14.9228
NM_001304547|MVB12A|17516494|17536141|17536141|17535802|99.07|1(+)	1377	1465.02	5638	38.2245
NM_033446|MVB12B|129089122|129269318|129269318|129265542|75.7|1(+)	4822	5568.54	1826	3.25702
NM_000431|MVK|110011499|110035068|110035068|110034382|100|1(+)	2070	2308.48	14345	61.7212
NM_001293204|MVP|29841835|29859342|29859342|29859310|93.46|1(+)	2569	2709.75	3792.11	13.8999
NM_001144925|MX1|42792484|42831139|42831139|42830685|53.27|1(+)	3425	3287.37	4484	13.5481
NM_001202513|MXD1|70142172|70167773|70167773|70165416|77.57|1(+)	3310	3013.45	581	1.91502
NM_001008541|MXI1|111969988|112044815|112044815|112044745|53.27|1(+)	739	481.868	1066	21.973
NM_001020818|MYADM|54372644|54378590|54378590|54377752|87.85|1(+)	2257	2844.47	1554.02	5.42645
NM_001130172|MYB|135502452|135540310|135540310|135539118|63.55|1(+)	3305	2639.01	2282	8.58885
NM_001278610|MYBL2|42295658|42345122|42345122|42344727|92.52|1(+)	2691	2811.13	31094	109.864
NM_002467|MYC|128748314|128753520|128753520|128753204|52.34|1(+)	2206	2165.96	10268	47.0864
NM_001172566|MYD88|38179968|38184513|38184513|38182643|73.83|1(+)	2534	2671.43	2168	8.06076
NM_001293291|MYEOV|69061604|69064754|69064754|69063859|30.84|1(+)	2398	2906.12	128	0.43748
NM_001077186|MYH14|50706884|50813797|50813797|50813047|71.03|1(+)	6809	7164.96	14162	19.6323
NM_001303047|MYL12A|3247527|3256124|3256124|3255916|98.13|1(+)	1202	948.616	13870	145.227
NM_001144944|MYL12B|3262610|3278186|3278186|3277935|99.07|1(+)	929	623.234	48680	775.819
NM_002477|MYL5|671710|675817|675817|675783|99.07|1(+)	661	460.232	512	11.0498
NM_079423|MYL6|56552044|56555358|56555358|56555199|100|1(+)	756	610.009	110725	1802.89
NM_006097|MYL9|35169886|35178224|35178224|35177652|83.18|1(+)	1195	1159.64	5030	43.0828
NM_013262|MYLIP|16129316|16148479|16148479|16146982|85.98|1(+)	3072	2732.95	1212	4.40486
NM_033118|MYLK2|30407177|30422487|30422487|30421600|42.06|1(+)	2780	2952.1	45	0.151406
NM_001324458|MYLPF|30383638|30389312|30389312|30389221|62.62|1(+)	819	701.394	25	0.354029
NM_001185118|MYNN|169490852|169504558|169504558|169504466|83.18|1(+)	2421	1907.14	7893	41.1075
NM_001309242|MYO15B|73584138|73622929|73622929|73622564|36.45|1(+)	9539	11287.7	867	0.762913
NM_001130158|MYO1B|192110001|192288830|192288830|192288686|96.26|1(+)	3915	3172.67	4709	14.7423
NM_001300899|MYO6|76458892|76624855|76624855|76624729|60.75|1(+)	4210	3051.08	6405	20.851
NM_000260|MYO7A|76839309|76926284|76926284|76925741|73.83|1(+)	7463	7897.81	306	0.384836
NM_004145|MYO9B|17186590|17323453|17323453|17323119|94.39|1(+)	6960	7168.59	10202	14.1355
NM_001256267|MYPN|69865873|69971460|69971460|69970212|34.58|1(+)	5398	5235.26	0	0
NM_001127392|MYRF|61520108|61555990|61555990|61553615|31.78|1(+)	5939	7044.85	62	0.087414
NM_004535|MYT1|62795826|62873606|62873606|62871801|38.32|1(+)	5535	5542.5	16	0.0286731
NM_001018100|MYZAP|57884101|57977558|57977558|57976696|32.71|1(+)	2394	1847.7	1904.46	10.2377
NM_001330282|MZT2B|130939494|130948300|130948300|130948199|100|1(+)	1119	1188.77	12105	101.141
NM_001318359|N4BP2|40058523|40159872|40159872|40155857|71.96|1(+)	9757	6931.53	2965.88	4.24997
NM_015111|N4BP3|177540555|177549407|177549407|177549002|73.83|1(+)	2287	2442.48	1687	6.86034
NM_057175|NAA15|140222675|140309362|140309362|140309238|39.25|1(+)	2981	1943.47	9104	46.5281
NM_024561|NAA16|41885340|41951163|41951163|41949738|94.39|1(+)	4344	3108.72	1406.22	4.49296
NM_016100|NAA20|19997933|20014269|20014269|20013831|91.59|1(+)	1082	738.473	10535	141.697
NM_001011713|NAA30|57857270|57876431|57876431|57876234|47.66|1(+)	1440	1280.92	4219	32.7151
NM_001321882|NAA35|88556443|88637083|88637083|88636875|67.29|1(+)	2737	2144.23	2572	11.9141
NM_001300800|NAA40|63706802|63722324|63722324|63721951|48.6|1(+)	1285	1204.43	2099	17.3098
NM_001317094|NAA60|3507984|3536953|3536953|3534855|100|1(+)	2706	3168.03	3866	12.1209
NM_001321312|NAB1|191513795|191555424|191555424|191555059|67.29|1(+)	2139	1739.77	2148	12.2632
NM_001330305|NAB2|57482676|57489259|57489259|57488504|98.13|1(+)	2519	2752.65	11467	41.377
NM_001031716|NABP1|192542860|192550919|192550919|192550494|52.34|1(+)	1520	1253.8	264	2.0914
NM_024068|NABP2|56618124|56623638|56623638|56622997|95.33|1(+)	1401	1303.69	16306.6	124.237
NM_052876|NACC1|13229101|13251957|13251957|13249220|100|1(+)	4496	5554.88	21827	39.0283
NM_018161|NADSYN1|71164216|71212586|71212586|71212398|100|1(+)	2435	2499.36	12534	49.8105
NM_001330425|NAGK|71295407|71305771|71305771|71305638|78.5|1(+)	1489	1514.96	3102	20.3377
NM_000263|NAGLU|40687950|40696467|40696467|40696256|100|1(+)	2783	3145.86	5448	17.2012
NM_153006|NAGS|42082031|42086436|42086436|42085969|53.27|1(+)	2072	2234.19	77	0.342319
NM_199461|NANOS1|120789227|120791016|120791016|120790192|85.05|1(+)	1789	1744.72	818	4.65681
NM_001098622|NANOS3|13988062|13991562|13991562|13991317|46.73|1(+)	824	661.337	0	0
NM_018946|NANS|100818958|100845359|100845359|100845337|100|1(+)	1234	1087.24	17671	161.435
NM_003826|NAPG|10525872|10550356|10550356|10550217|92.52|1(+)	1305	901.757	2304	25.3778
NM_001038618|NARF|80416059|80446135|80446135|80446033|97.2|1(+)	1771	1617.49	6212	38.1462
NM_001195193|NASP|46049659|46084565|46084565|46083813|88.79|1(+)	3086	2452.61	4790	19.3985
NM_000662|NAT1|18067611|18080779|18080779|18080429|42.06|1(+)	1386	998.183	2540	25.2746
NM_001144030|NAT10|34127110|34168455|34168455|34167739|97.2|1(+)	3823	3844.42	10472	27.0557
NM_020378|NAT14|55996556|55998933|55998933|55998323|98.13|1(+)	1348	1560.37	2583	16.4421
NM_178557|NAT8L|2061238|2066809|2066809|2065854|76.64|1(+)	1864	2147.39	339	1.56801
NM_001167738|NAV1|201708962|201789345|201789345|201789060|55.14|1(+)	4926	5305.9	12	0.0224638
NM_001111018|NAV2|19372270|20140428|20140428|20139804|71.96|1(+)	7951	8496.97	7	0.00818266
NM_001024383|NAV3|78225068|78606787|78606787|78604297|41.12|1(+)	9821	8924.79	27	0.0300488
NM_001242881|NAXD|111267930|111292343|111292343|111290875|96.26|1(+)	2603	2772.76	13716	49.1333
NM_144772|NAXE|156561557|156563812|156563812|156563876|48.6|1(+)	842	759.441	18820	246.142
NM_001114132|NBEAL1|203879601|204089876|204089876|204082077|48.6|1(+)	16217	12120.9	6398.63	5.24342
NM_015175|NBEAL2|47021172|47051191|47051191|47050810|100|1(+)	8825	10301.5	17421	16.7971
NM_001204084|NBL1|19970207|19983837|19983837|19983622|69.16|1(+)	1021	1052.7	12134.3	114.491
NM_001291572|NBR1|41322986|41362129|41362129|41361933|88.79|1(+)	3052	2870.34	17688	61.2077
NM_014865|NCAPD2|6603297|6640655|6640655|6640578|79.44|1(+)	4329	4363.84	14331	32.6188
NM_022346|NCAPG|17812435|17845127|17845127|17845048|90.65|1(+)	3392	2480.84	7146	28.6105
NM_001281710|NCAPH|97001478|97039569|97039569|97039089|87.85|1(+)	2762	2399.62	4410	18.2539
NM_001185011|NCAPH2|50946644|50961901|50961901|50961804|99.07|1(+)	2040	2127.56	9489	44.2995
NM_002486|NCBP1|100395704|100433538|100433538|100433481|76.64|1(+)	2889	2448.42	6973	28.2875
NM_001014839|NCDN|36023392|36032374|36032374|36031264|100|1(+)	3427	4080.55	6207.97	15.1109
NM_001190796|NCK1|136649316|136667718|136667718|136667295|62.62|1(+)	1451	1038.3	2844	27.2062
NM_001004720|NCK2|106468203|106510728|106510728|106509632|82.24|1(+)	2405	2390.94	3737	15.5244
NM_001321463|NCLN|3185874|3207855|3207855|3207686|78.5|1(+)	2012	2077.79	8719	41.6799
NM_003743|NCOA1|24807345|24992031|24992031|24991260|76.64|1(+)	5355	4842.83	6063	12.4351
NM_001174087|NCOA3|46130600|46282478|46282478|46282161|77.57|1(+)	4850	4442.72	15736.5	35.1821
NM_001145261|NCOA4|51565107|51589905|51589905|51589230|46.73|1(+)	2820	2421.02	23320	95.6734
NM_001122842|NCOA7|126111908|126250509|126250509|126249917|30.84|1(+)	3757	3007.4	575	1.89905
NM_001202439|NCR3LG1|17373308|17403208|17403208|17394059|85.98|1(+)	10722	10419.8	5723.63	5.456
NM_001290184|NCSTN|160313062|160328739|160328739|160328061|92.52|1(+)	3071	3139.34	10682	33.7968
NM_006101|NDC80|2571509|2616634|2616634|2616573|86.92|1(+)	2172	1413.34	4105	28.8488
NM_001143979|NDE1|15737123|15820210|15820210|15818108|93.46|1(+)	3936	4186.14	5359.34	12.7162
NM_001025579|NDEL1|8339169|8371478|8371478|8370255|85.98|1(+)	2416	2355.13	3207	13.5253
NM_001144026|NDOR1|140100118|140111461|140111461|140110868|85.98|1(+)	2525	3074.24	4139	13.3727
NM_001130487|NDRG4|58497993|58547216|58547216|58545480|31.78|1(+)	3253	3644.4	8.00159	0.0218077
NM_001301063|NDST1|149877339|149933834|149933834|149932894|37.38|1(+)	4007	4649.63	16811	35.9117
NM_004541|NDUFA1|119005733|119010625|119010625|119010497|77.57|1(+)	482	286.953	8475	293.352
NM_015965|NDUFA13|19627018|19639007|19639007|19638935|100|1(+)	536	410.914	15302	369.878
NM_004542|NDUFA3|54606159|54610268|54610268|54610209|99.07|1(+)	341	192.433	4695	242.336
NM_005002|NDUFA9|4758263|4796399|4796399|4796274|100|1(+)	1288	1116.1	5658	50.3523
NM_174889|NDUFAF2|60240955|60448853|60448853|60448782|42.99|1(+)	708	365.643	3310	89.915
NM_199069|NDUFAF3|49059073|49060633|49060633|49060605|44.86|1(+)	1087	1105.58	7045	63.2924
NM_001039375|NDUFAF5|13765671|13797847|13797847|13797856|51.4|1(+)	988	648.671	1496	22.907
NM_001083946|NDUFAF7|37458773|37475563|37475563|37475493|72.9|1(+)	1177	895.38	1637	18.1594
NM_001086521|NDUFAF8|79213110|79214952|79214952|79214816|45.79|1(+)	414	281.997	2981	104.997
NM_004548|NDUFB10|2009516|2011976|2011976|2011907|100|1(+)	697	444.077	19355	432.909
NM_001257102|NDUFB3|201936461|201950473|201950473|201950338|95.33|1(+)	778	561.066	5909	104.607
NM_001168331|NDUFB4|120315127|120321175|120321175|120320140|98.13|1(+)	1477	1198.63	21319	176.662
NM_001199957|NDUFB5|179322574|179341889|179341889|179341828|50.47|1(+)	504	242.15	23413	960.357
NM_001278645|NDUFB9|125551342|125562220|125562220|125562133|100|1(+)	677	467.665	22659	481.246
NM_001166159|NDUFS2|161171936|161184185|161184185|161183731|100|1(+)	2067	1992.35	40154	200.181
NM_004551|NDUFS3|47600561|47606114|47606114|47606033|95.33|1(+)	958	820.395	19866	240.518
NM_001318051|NDUFS4|52856462|52979168|52979168|52978960|100|1(+)	601	340.609	9544	278.314
NM_001184979|NDUFS5|39491966|39500287|39500287|39500168|100|1(+)	546	365.158	18384	500.057
NM_004553|NDUFS6|1801495|1816162|1816162|1816030|100|1(+)	543	387.736	12233	313.37
NM_024407|NDUFS7|1383882|1395583|1395583|1395487|100|1(+)	781	691.234	8978	129.008
NM_002496|NDUFS8|67798083|67804111|67804111|67804060|100|1(+)	801	680.82	17302	252.42
NM_001166102|NDUFV1|67374322|67380006|67380006|67379929|100|1(+)	1598	1524.29	44937	292.817
NM_021074|NDUFV2|9102627|9134333|9134333|9134277|100|1(+)	920	598.698	16048	266.241
NM_001001503|NDUFV3|44313377|44329210|44329210|44329131|100|1(+)	472	314.724	2836	89.5028
NM_001329748|NECAB2|84002236|84036381|84036381|84035951|62.62|1(+)	1554	1553.01	56	0.358158
NM_015509|NECAP1|8234806|8250364|8250364|8248686|91.59|1(+)	2584	2403.01	3209	13.264
NM_001145277|NECAP2|16767166|16785714|16785714|16785491|38.32|1(+)	1135	1078.33	3487	32.1188
NM_001042724|NECTIN2|45349392|45392480|45392480|45391636|85.05|1(+)	2851	3148.14	25056	79.0531
NM_001243288|NECTIN3|110791014|110920291|110920291|110912226|37.38|1(+)	9781	8511.49	592.009	0.690849
NM_001135175|NEDD1|97301243|97346322|97346322|97345831|30.84|1(+)	2641	1939.61	4173	21.3695
NM_001144964|NEDD4L|55714457|56063805|56063805|56063501|89.72|1(+)	3469	3225.33	6951	21.4059
NM_021076|NEFH|29876180|29887279|29887279|29886692|45.79|1(+)	3721	3558.26	0	0
NM_001256552|NEIL1|75639959|75647588|75647588|75647375|65.42|1(+)	1816	1891.52	684	3.59174
NM_001135746|NEIL2|11627171|11644854|11644854|11643782|98.13|1(+)	2202	2252.23	898.797	3.96377
NM_018248|NEIL3|178230990|178284002|178284002|178283625|54.21|1(+)	2312	1812.88	1890	10.3551
NM_001146003|NEK11|130745693|131069286|131069286|131068579|41.12|1(+)	2760	2077.85	2300	10.9945
NM_001145001|NEK6|127020195|127113597|127113597|127113226|70.09|1(+)	1676	1597.3	3448	21.4408
NM_133494|NEK7|198126107|198289912|198289912|198288652|49.53|1(+)	2496	1692.17	9362	54.9523
NM_178170|NEK8|27055831|27070473|27070473|27069005|90.65|1(+)	3547	3903.86	1358.47	3.45634
NM_015456|NELFB|140149751|140167994|140167994|140167380|100|1(+)	2567	2832.54	19518	68.4417
NM_198976|NELFCD|57556262|57569951|57569951|57569731|53.27|1(+)	2068	1901.75	14369	75.0473
NM_013349|NENF|212606228|212619480|212619480|212619348|100|1(+)	708	560.938	9145	161.931
NM_001172623|NEO1|73344824|73595734|73595734|73595037|78.5|1(+)	5116	4790.5	3356	6.95829
NM_001047160|NET1|5454513|5499675|5499675|5498957|87.85|1(+)	2651	2210.02	7871	35.3748
NM_006656|NEU3|74699949|74721952|74721952|74717537|98.13|1(+)	5957	6130.42	4267.67	6.91452
NM_001167599|NEU4|242752026|242758739|242758739|242758374|47.66|1(+)	2356	2903.55	56	0.191567
NM_004210|NEURL1|105253734|105350265|105350265|105350129|71.03|1(+)	2271	2614.16	767	2.91424
NM_001142651|NEURL1B|172068268|172118543|172118543|172113928|44.86|1(+)	6424	7223.74	7079	9.73353
NM_001172309|NEXN|78354199|78408479|78408479|78408514|54.21|1(+)	2098	1077.76	18	0.165887
NM_000267|NF1|29421944|29701333|29701333|29701173|42.99|1(+)	9000	8097.86	11324	13.8896
NM_000268|NF2|29999544|30090995|30090995|30090791|89.72|1(+)	2435	2220.46	6132	27.4297
NM_001005388|NFASC|204797781|204987499|204987499|204985667|32.71|1(+)	5883	6353.18	1	0.0015634
NM_173215|NFAT5|69599868|69732804|69732804|69729274|41.12|1(+)	8524	7380.63	1626.86	2.18937
NM_001278669|NFATC1|77155771|77289323|77289323|77287577|88.79|1(+)	5031	5644.27	1331	2.34224
NM_032815|NFATC2IP|28962317|28975901|28975901|28975184|65.42|1(+)	1992	2098.43	4660	22.0573
NM_173163|NFATC3|68119268|68262491|68262491|68260255|43.93|1(+)	5750	5587.94	3351.15	5.95666
NM_001136022|NFATC4|24836116|24847262|24847262|24846149|85.98|1(+)	4152	4930.27	1882	3.79148
NM_001330261|NFE2L1|46125666|46138155|46138155|46137003|58.88|1(+)	4108	4360.75	36784	83.7836
NM_004289|NFE2L3|26191846|26226757|26226757|26225403|61.68|1(+)	3711	3083	271	0.873084
NM_001134673|NFIA|61547979|61923707|61923707|61920992|39.25|1(+)	4729	4105.56	4122	9.97233
NM_001245002|NFIC|3366564|3467835|3467835|3462767|47.66|1(+)	6665	7941.44	4669.77	5.8406
NM_001271043|NFIX|13135394|13208314|13208314|13205463|52.34|1(+)	4437	5006.81	878.23	1.74224
NM_001165412|NFKB1|103422485|103538109|103538109|103537751|57.01|1(+)	3732	3465.47	3823	10.9573
NM_001077494|NFKB2|104154334|104162255|104162255|104162133|36.45|1(+)	3094	3202.34	4819	14.9469
NM_001243116|NFKBIB|39390339|39399534|39399534|39399472|100|1(+)	994	960.953	1110	11.4731
NM_001144961|NFKBIL1|31515352|31526606|31526606|31526388|100|1(+)	1438	1480.04	3457	23.1999
NM_001005474|NFKBIZ|101546833|101579866|101579866|101578215|60.75|1(+)	3790	3332.68	630.237	1.87833
NM_001318758|NFX1|33290414|33370171|33370171|33369976|86.92|1(+)	3717	3372.9	4715	13.8848
NM_002505|NFYA|41040706|41065692|41065692|41065149|41.12|1(+)	1765	1560.66	1629	10.3675
NM_001142587|NFYC|41157241|41236779|41236779|41236500|99.07|1(+)	1590	1510.88	4040	26.5591
NM_001042635|NGDN|23938897|23947382|23947382|23947235|99.07|1(+)	1122	793.045	2348	29.4077
NM_001033088|NGRN|90808894|90815335|90815335|90815020|81.31|1(+)	1241	987.139	13733	138.181
NM_198514|NHLRC2|115614390|115668453|115668453|115668295|49.53|1(+)	2580	2071.52	2118	10.1554
NM_001012754|NHLRC3|39612447|39622182|39622182|39622063|34.58|1(+)	1492	1283.66	1606	12.4267
NM_001301159|NHLRC4|616994|619495|619495|618419|45.79|1(+)	2106	2677.39	210	0.779054
NM_001136024|NHS|17653412|17754114|17754114|17750584|67.29|1(+)	8229	7063.24	3	0.0042187
NM_001136039|NIF3L1|201754049|201768613|201768613|201768401|38.32|1(+)	1437	1222.01	4596	37.3564
NM_001199434|NIP7|69373414|69375745|69375745|69375555|71.96|1(+)	910	722.973	2735	37.5748
NM_207330|NIPAL1|48018788|48042095|48042095|48038189|55.14|1(+)	5207	4043.67	1300.76	3.19509
