target_id	length	eff_length	est_counts	tpm
NM_194313|KIF24|34252524|34329198|34252524|34254377|67.29|1(-)	6080	6137.42	2499	3.54449
NM_001300791|KIF3A|132032282|132073270|132032282|132032325|88.79|1(-)	2383	1583.33	2664	14.6466
NM_002254|KIF3C|26150649|26205443|26150649|26151846|78.5|1(-)	4236	4452.22	575	1.12425
NM_198525|KIF7|90171204|90198682|90171204|90171649|43.93|1(-)	4554	4758.29	99	0.181116
NM_001204514|KIFAP3|169890721|170043879|169890721|169890816|37.38|1(-)	2909	2174.94	7172	28.7056
NM_005550|KIFC3|57792650|57836439|57792650|57792795|40.19|1(-)	2844	2965.69	1940	5.69442
NM_012311|KIN|7792930|7829990|7792930|7798042|57.01|1(-)	6388	5238.88	3691.83	6.13446
NM_001032282|KLF10|103661078|103666192|103661078|103662359|95.33|1(-)	3183	2628.72	2520	8.34507
NM_007249|KLF12|74268425|74708066|74268425|74269626|55.14|1(-)	2632	2394.89	405	1.47212
NM_138693|KLF14|130417398|130418860|130417398|130417888|44.86|1(-)	1462	1775	71	0.348205
NM_014079|KLF15|126061478|126076236|126061478|126062569|37.38|1(-)	2524	2834.43	9622	29.551
NM_031918|KLF16|1852398|1863564|1852398|1854457|98.13|1(-)	2886	3864.29	3895	8.77427
NM_004235|KLF4|110247254|110252001|110247254|110248031|57.94|1(-)	2765	2749.55	5290	16.7481
NM_001160124|KLF6|3818745|3827473|3818745|3821730|96.26|1(-)	3978	3444.49	2430	6.14121
NM_001270942|KLF7|207945080|208031580|207945080|207945950|78.5|1(-)	1801	1708.5	436	2.2215
NM_001206|KLF9|72999520|73029573|72999520|73002691|82.24|1(-)	5200	4624.82	3609	6.79306
NM_018143|KLHL11|40004770|40021684|40004770|40009991|88.79|1(-)	7409	6289.09	11270.5	15.6001
NM_001303051|KLHL12|202861509|202897772|202861509|202861660|64.49|1(-)	2067	1795.44	11205	54.3267
NM_001168299|KLHL13|117031776|117119376|117031776|117032870|84.11|1(-)	3204	2556.93	4107	13.9823
NM_001324309|KLHL21|6650882|6662958|6650882|6654167|67.29|1(-)	4869	5810.84	5981	8.96001
NM_032775|KLHL22|20795806|20850170|20795806|20796359|90.65|1(-)	2615	2837.98	2402	7.3678
NM_001257194|KLHL3|136953189|137056999|136953189|136957786|58.88|1(-)	6980	6873.16	1	0.00126653
NM_001039548|KLHL35|75133474|75141674|75133474|75133623|59.81|1(-)	1901	2070.74	3330	13.9989
NM_001292003|KLHL8|88082696|88141420|88082696|88084670|38.32|1(-)	4222	3268.94	3039	8.09276
NM_018847|KLHL9|21331018|21335431|21331018|21333004|95.33|1(-)	4413	3477.93	9143	22.8845
NM_001281431|KLK8|51499264|51504958|51499264|51499314|34.58|1(-)	852	747.534	150	1.74676
NM_001126049|KLLN|89618915|89623194|89618915|89621707|49.53|1(-)	4279	4141.67	512.318	1.07681
NM_001199805|KLRC4-KLRK1|10524952|10562745|10524952|10525712|38.32|1(-)	1946	1597.47	16	0.0871889
NM_198508|KLRG2|139138014|139168457|139138014|139138332|41.12|1(-)	1617	1798.21	2627	12.7172
NM_007360|KLRK1|10524952|10542653|10524952|10525712|38.32|1(-)	1588	1315.99	6.71181e-06	4.43977e-08
NM_170606|KMT2C|151832472|152133090|151832472|151833916|39.25|1(-)	16399	14801.9	11062	6.50563
NM_003482|KMT2D|49414185|49449107|49414185|49415562|53.27|1(-)	17991	21269.9	12257	5.0164
NM_001300907|KMT5B|67924400|67980812|67924400|67925154|59.81|1(-)	3764	2900.23	5686	17.0666
NM_001012991|KNOP1|19718207|19729492|19718207|19718231|80.37|1(-)	1416	1223.77	4064	28.9086
NM_002264|KPNA1|122145616|122233786|122145616|122145831|94.39|1(-)	2020	1700.62	8907	45.593
NM_002267|KPNA3|50275616|50367057|50275616|50275935|63.55|1(-)	2300	1968.65	3156	13.9554
NM_002268|KPNA4|160219737|160283376|160219737|160219891|80.37|1(-)	2026	1548.91	8463	47.5631
NM_001291296|KPTN|47978407|47987521|47978407|47978672|99.07|1(-)	1512	1719.65	542	2.74367
NM_004985|KRAS|25362377|25403865|25362377|25362728|69.16|1(-)	1110	669.912	2584	33.5775
NM_001304947|KRBA2|8269855|8280029|8269855|8272451|85.98|1(-)	4661	4361.03	1154.84	2.3052
NM_001304526|KRCC1|88326724|88355320|88326724|88327302|51.4|1(-)	1763	1126.28	2335	18.0473
NM_023008|KRI1|10664225|10676702|10664225|10664626|57.01|1(-)	2540	2207.15	3352.27	13.2215
NM_001013406|KRIT1|91829399|91875228|91829399|91830049|57.94|1(-)	3114	2302.99	4325.57	16.3502
NM_007043|KRR1|75893412|75905418|75893412|75893588|36.45|1(-)	1363	792.366	5565	61.1382
NM_000421|KRT10|38974492|38978863|38974492|38974727|42.06|1(-)	2016	1696.81	2847	14.6059
NM_002275|KRT15|39669997|39675270|39669997|39670274|34.58|1(-)	1839	1811.58	1342.93	6.45311
NM_000422|KRT17|39775694|39780882|39775694|39775845|64.49|1(-)	1571	1519.55	40.0688	0.229544
NM_002276|KRT19|39679869|39684641|39679869|39679994|60.75|1(-)	1470	1428.42	898176	5473.65
NM_001256282|KRT8|53290975|53320253|53290975|53291211|60.75|1(-)	1792	1634.78	1.69947e+06	9049.56
NM_001081492|KRT80|52563307|52585784|52563307|52565306|69.16|1(-)	3366	3869.2	17711.3	39.8476
NM_002281|KRT81|52679697|52685299|52679697|52680038|48.6|1(-)	1909	1925.33	130.484	0.589963
NM_173852|KRTCAP2|155141884|155145804|155141884|155141915|100|1(-)	546	511.649	9610	163.502
NM_001244847|KRTDAP|35978228|35981433|35978228|35978329|30.84|1(-)	448	292.795	11	0.327041
NM_138417|KTI12|52497780|52499472|52497780|52498368|77.57|1(-)	1692	1593.33	724	3.95555
NM_001287390|KYAT1|131595400|131644354|131595400|131595862|85.05|1(-)	2307	2553.36	1052	3.58655
NM_001008661|KYAT3|89386727|89458643|89386727|89401865|72.9|1(-)	16880	16899.1	6352.18	3.27214
NM_000425|L1CAM|153127260|153141500|153127260|153128117|35.51|1(-)	4840	5560.27	5235	8.19585
NM_024884|L2HGDH|50712279|50778947|50712279|50713775|68.22|1(-)	2967	2489.77	3995.59	13.9699
NM_001331158|L3HYPDH|59939579|59951073|59939579|59939682|89.72|1(-)	1336	1122.88	1323	10.2565
NM_016027|LACTB2|71549807|71581447|71549807|71550094|51.4|1(-)	1246	681.08	6191	79.1291
NM_005558|LAD1|201350346|201368669|201350346|201351015|40.19|1(-)	2458	2669.63	10711	34.9263
NM_006014|LAGE3|153706114|153707596|153706114|153706282|100|1(-)	942	992.974	14582	127.836
NM_005559|LAMA1|6941885|7117813|6941885|6942077|84.11|1(-)	9514	9356.41	0	0
NM_001105206|LAMA4|112430332|112575917|112430332|112430639|53.27|1(-)	6177	5443.48	1	0.00159918
NM_005560|LAMA5|60884214|60942368|60884214|60884391|50.47|1(-)	11332	13630.9	10220	6.52678
NM_002291|LAMB1|107564244|107643804|107564244|107564395|96.26|1(-)	5847	5293.73	5840	9.60339
NM_002292|LAMB2|49158547|49170599|49158547|49158658|100|1(-)	5807	6520.59	38982	52.0416
NM_000228|LAMB3|209788215|209825820|209788215|209788615|60.75|1(-)	4063	4390.21	971	1.92534
NM_001122606|LAMP2|119560077|119603204|119560077|119562338|55.14|1(-)	3677	2718.64	10017	32.0745
NM_014398|LAMP3|182840003|182880667|182840003|182841868|31.78|1(-)	3340	2884.07	930.878	2.8097
NM_017907|LAMTOR1|71808411|71814433|71808411|71808867|96.26|1(-)	1105	1065.78	19398	158.439
NM_001243736|LAMTOR3|100802750|100815703|100802750|100803150|65.42|1(-)	1003	695.955	3479	43.5158
NM_006402|LAMTOR5|110943875|110950546|110943875|110944144|99.07|1(-)	849	654.702	4143	55.0864
NM_001136574|LANCL1|211298826|211341429|211298826|211299210|48.6|1(-)	1659	1331.17	4411	28.8455
NM_014713|LAPTM4A|20232930|20251789|20232930|20232965|40.19|1(-)	1245	1137.33	5201	39.8082
NM_004737|LARGE1|33669071|34316410|33669071|33670412|70.09|1(-)	4185	4314.99	4789	9.66136
NM_015155|LARP4B|857746|977645|857746|858865|86.92|1(-)	3653	3463.2	23449	58.9413
NM_001286679|LARP6|71124212|71145797|71124212|71124390|39.25|1(-)	1566	1402.16	15	0.093125
NM_001317964|LARS|145493653|145562350|145493653|145493668|99.07|1(-)	3702	3035.16	38197	109.552
NM_001170649|LAS1L|64732462|64754686|64732462|64732654|99.07|1(-)	2437	2311.59	7608	28.6505
NM_004690|LATS1|149979289|150039392|149979289|149982864|51.4|1(-)	7516	5981.81	3855.27	5.61042
NM_014572|LATS2|21548163|21635722|21548163|21549008|42.99|1(-)	4554	4356.46	4083	8.15867
NM_024099|LBHD1|62430289|62439241|62430289|62430600|88.79|1(-)	1319	1208.23	927.155	6.68
NM_002296|LBR|225590246|225615815|225590246|225591004|46.73|1(-)	2780	2238.75	12222	47.5237
NM_001009812|LBX2|74724644|74730443|74724644|74725053|40.19|1(-)	1451	1625.7	4.00251	0.0214321
NM_001122769|LCA5|80194708|80247147|80194708|80196720|37.38|1(-)	4563	3134.7	146	0.405443
NM_000229|LCAT|67973785|67978015|67973785|67973806|87.85|1(-)	1355	1419.02	204.274	1.25314
NM_014793|LCMT2|43619974|43622820|43619974|43620626|90.65|1(-)	2846	2791.28	4529	14.1245
NM_153686|LCORL|17847215|18023498|17847215|17847343|43.93|1(-)	1209	844.076	953	9.82845
NM_002298|LCP1|46700058|46756459|46700058|46701725|31.78|1(-)	3789	3366.61	660	1.70657
NM_001282719|LDAH|20885789|21022890|20885789|20886662|44.86|1(-)	1821	1418.83	1919	11.7738
NM_001113407|LDB1|103866249|103880230|103866249|103867849|98.13|1(-)	3199	3588.4	20439.1	49.583
NM_001290|LDB2|16503164|16900432|16503164|16504265|34.58|1(-)	2547	2389.41	0	0
NM_001174097|LDHB|21788347|21810728|21788347|21788475|31.78|1(-)	1466	1182.3	7453	54.8751
NM_153486|LDHD|75146008|75150670|75146008|75146253|39.25|1(-)	1821	1987.55	6430	28.1622
NM_012317|LDOC1|140269930|140271399|140269930|140270765|71.96|1(-)	1469	1467.98	1779	10.5495
NM_001001552|LEMD1|205350506|205391214|205350506|205350862|52.34|1(-)	818	660.468	0	0
NM_001143944|LEMD2|33739175|33754719|33739175|33740404|96.26|1(-)	2173	2334.19	11427	42.6158
NM_024316|LENG1|54659377|54663481|54659377|54659458|89.72|1(-)	924	745.172	1132	13.224
NM_001286430|LEO1|52230222|52263998|52230222|52230352|54.21|1(-)	2007	1263.59	5322	36.664
NM_012318|LETM1|1816016|1857974|1816016|1816150|98.13|1(-)	2651	2638.14	15967	52.6865
NM_005567|LGALS3BP|76967337|76976061|76967337|76967657|100|1(-)	2257	2588.9	1000	3.36246
NM_006149|LGALS4|39292319|39303740|39292319|39292403|35.51|1(-)	1270	1297.35	37	0.248266
NM_018176|LGI2|25003391|25032414|25003391|25005072|46.73|1(-)	3418	3095.69	16	0.0449921
NM_001008530|LGMN|93170154|93215047|93170154|93170663|98.13|1(-)	2172	2095.32	9099.95	37.8061
NM_001346432|LGR4|27387818|27494322|27387818|27389413|50.47|1(-)	4852	4063.27	5847	12.5265
NM_005779|LHFPL2|77781053|77944648|77781053|77784719|92.52|1(-)	5029	4668.1	1196	2.2303
NM_001242333|LHX6|124964880|124990707|124964880|124966979|70.09|1(-)	3271	3356.55	2075	5.38144
NM_001127671|LIFR|38479901|38556748|38479901|38481696|89.72|1(-)	5421	4262.25	10255	20.9445
NM_000234|LIG1|48618706|48673860|48618706|48618905|100|1(-)	3379	3503.57	10084	25.055
NM_001098268|LIG4|108859790|108870716|108859790|108860880|49.53|1(-)	4061	2641.97	2170	7.14998
NM_001113546|LIMA1|50569571|50677353|50569571|50570846|91.59|1(-)	3732	2950.62	22558	66.5519
NM_030576|LIMD2|61775167|61777519|61775167|61775911|95.33|1(-)	1306	1458.29	65	0.38801
NM_001136037|LIMS2|128396001|128432764|128396001|128396855|53.27|1(-)	2112	2449.75	3	0.0106604
NM_001115007|LIN54|83847204|83934094|83847204|83849254|49.53|1(-)	3819	2834.33	4503.09	13.8304
NM_018362|LIN7C|27518669|27528326|27518669|27520195|73.83|1(-)	2147	1303.92	6845	45.6978
NM_001270409|LIN9|226419577|226497204|226419577|226420201|59.81|1(-)	2512	1814.71	2905	13.9352
NM_001301186|LINGO1|77906075|78113242|77906075|77906385|37.38|1(-)	2670	2974.87	8	0.0234097
NM_001258282|LINGO2|27948076|29212998|27948076|27948848|34.58|1(-)	3163	3005.41	0	0
NM_001040616|LINS1|101110196|101142445|101110196|101109442|38.32|1(-)	1743	1348.02	971	6.2704
NM_000235|LIPA|90974221|91011796|90974221|90974584|53.27|1(-)	1867	1575.1	9706	53.6421
NM_139248|LIPH|185224050|185270369|185224050|185226577|45.79|1(-)	3993	3743.84	361.838	0.841337
NM_001144869|LIPT2|74202904|74204758|74202904|74203179|62.62|1(-)	981	887.62	792	7.76733
NM_001136472|LITAF|11642016|11680806|11642016|11643492|51.4|1(-)	2032	1984.29	16950	74.3597
NM_001007125|LKAAEAR1|62714729|62715712|62714729|62714737|37.38|1(-)	871	838.906	30	0.311302
NM_032338|LLPH|66517505|66524533|66517505|66517619|60.75|1(-)	560	254.37	4679	160.125
NM_005570|LMAN1|56998156|57026508|56998156|56998324|48.6|1(-)	1733	1179.43	11475	84.6942
NM_006816|LMAN2|176759007|176778885|176759007|176759086|46.73|1(-)	1387	1401.16	16979	105.487
NM_001142292|LMAN2L|97372589|97405813|97372589|97372992|45.79|1(-)	1519	1404.78	2312	14.327
NM_022458|LMBR1|156476307|156685902|156476307|156476771|36.45|1(-)	2152	1809.05	5755	27.6929
NM_001300750|LMBR1L|49490922|49504683|49490922|49491454|98.13|1(-)	2549	2947.22	3900	11.5193
NM_018368|LMBRD1|70385749|70507049|70385749|70386049|68.22|1(-)	2199	1692.84	3298	16.9593
NM_001007527|LMBRD2|36103658|36152015|36103658|36104147|36.45|1(-)	2992	2260.86	7655	29.4744
NM_022773|LMF1|904486|1020984|904486|904531|96.26|1(-)	1753	2003.74	1875	8.14577
NM_033200|LMF2|50941383|50946135|50941383|50941819|100|1(-)	2591	3084.68	6253	17.6462
NM_032737|LMNB2|2430846|2456966|2430846|2430908|93.46|1(-)	1960	1793.7	11688	56.7237
NM_173573|LMNTD2|554850|560779|554850|554979|43.93|1(-)	2097	2339.8	654	2.43317
NM_001270428|LMO1|8245915|8290182|8245915|8246162|30.84|1(-)	902	744.428	0	0
NM_001142315|LMO2|33880122|33891509|33880122|33880901|54.21|1(-)	1595	1413.3	64	0.394202
NM_012134|LMOD1|201865582|201915716|201865582|201867499|43.93|1(-)	3968	4064.46	111	0.237735
NM_001080434|LMTK3|48988528|49016446|48988528|48989029|68.22|1(-)	4971	6064.09	2642	3.79263
NM_001305008|LNPK|176794508|176867073|176794508|176794694|38.32|1(-)	1726	1303.17	3122	20.8547
NM_153371|LNX2|28120050|28194720|28120050|28122471|96.26|1(-)	4803	3877.02	6861.52	15.4062
NM_001321551|LOC100128108|102277312|102287073|102277312|102277410|41.12|1(-)	506	263.884	11	0.362871
NM_001322263|LOC100507507|143076785|143078118|143076785|143077185|81.31|1(-)	1177	1179.48	169	1.24729
NM_001322800|LOC100996842|7485292|7486836|7485292|7485526|95.33|1(-)	1176	1240.17	1846	12.9575
NM_001289967|LOC101927322|56337241|56339105|56337241|56337842|74.77|1(-)	1204	1092.83	26	0.207106
NM_001320037|LOC730098|34665025|34666053|34665025|34665030|88.79|1(-)	369	264.099	138	4.54868
NM_001256932|LOC730183|30709028|30709810|30709028|30709077|78.5|1(-)	578	478.27	318	5.78798
NM_001276479|LONP1|5691845|5720176|5691845|5692042|100|1(-)	2918	2858.36	15052	45.8407
NM_001329976|LONRF1|12579415|12612951|12579415|12580604|53.27|1(-)	3500	2823.5	1674	5.16109
NM_198461|LONRF2|100889909|100939195|100889909|100900759|43.93|1(-)	13755	13275.3	2788.9	1.82879
NM_001178102|LOX|121402276|121412918|121402276|121402437|32.71|1(-)	1006	746.02	45	0.525092
NM_002318|LOXL2|23154693|23261722|23154693|23155555|85.98|1(-)	3526	3719.56	116	0.271481
NM_001289164|LOXL3|74760260|74781122|74760260|74760732|60.75|1(-)	2431	2554.08	586	1.99727
NM_032211|LOXL4|100007551|100028007|100007551|100008677|41.12|1(-)	3548	3885.71	6	0.0134417
NM_001401|LPAR1|113637266|113800365|113637266|113637700|31.78|1(-)	1877	1799.42	2286	11.059
NM_004720|LPAR2|19734478|19739039|19734478|19735064|93.46|1(-)	1781	2045.52	1744	7.4219
NM_001142961|LPAR5|6728004|6740815|6728004|6729295|37.38|1(-)	2691	2989.06	2	0.00582463
NM_024830|LPCAT1|1463197|1524092|1463197|1463765|32.71|1(-)	2306	2422.18	15036	54.0379
NM_153613|LPCAT4|34651106|34659395|34651106|34651327|77.57|1(-)	1890	2100.95	1401	5.80491
NM_001320808|LPGAT1|211922429|212003580|211922429|211923240|34.58|1(-)	2740	2342.13	4303	15.9931
NM_014646|LPIN2|2916997|3011945|2916997|2920290|93.46|1(-)	6223	6065.41	0	0
NM_001143995|LPXN|58294344|58345712|58294344|58294926|88.79|1(-)	1951	1876.95	489	2.26792
NM_001199282|LRBA|151185811|151936419|151185811|151186873|97.2|1(-)	9903	8438.18	37797	38.9926
NM_001243963|LRCH2|114345179|114468635|114345179|114347778|44.86|1(-)	4877	4719.41	0	0
NM_001289934|LRCH4|100171660|100183811|100171660|100171874|75.7|1(-)	2261	2633.85	5443.1	17.9899
NM_020862|LRFN1|39797458|39805976|39797458|39798272|88.79|1(-)	3130	3794.4	225	0.516193
NM_052972|LRG1|4537229|4540036|4537229|4537951|45.79|1(-)	1777	1997.1	52.8185	0.230228
NM_001006945|LRIF1|111490031|111506566|111490031|111490580|30.84|1(-)	1587	1029.81	3796	32.088
NM_015541|LRIG1|66429221|66550845|66429221|66430686|92.52|1(-)	4761	4691.21	17669	32.7869
NM_001136051|LRIG3|59265931|59313327|59265931|59266353|82.24|1(-)	3666	2963.75	4708	13.8283
NM_032832|LRP11|150140060|150185480|150140060|150141684|91.59|1(-)	3451	3138.57	12153	33.7074
NM_001135703|LRP12|105501597|105601252|105501597|105502900|56.07|1(-)	3953	3182.12	2127	5.81867
NM_002334|LRP4|46878421|46940173|46878421|46880533|63.55|1(-)	8073	8598.73	1418	1.43554
NM_001135772|LRP5L|25747421|25777544|25747421|25747765|39.25|1(-)	1627	1591.41	385.199	2.10705
NM_002336|LRP6|12273825|12419811|12273825|12274059|52.34|1(-)	5218	4732.69	3007	5.53094
NM_001018054|LRP8|53711217|53793821|53711217|53712689|98.13|1(-)	4424	4149.59	3267	6.85358
NM_002337|LRPAP1|3514340|3534224|3514340|3514700|97.2|1(-)	1519	1470.78	25879	153.17
NM_133259|LRPPRC|44115639|44223144|44115639|44115738|59.81|1(-)	4342	3227.48	46303	124.888
NM_001278211|LRRC20|72058731|72142406|72058731|72061109|94.39|1(-)	3153	3554.88	521	1.27581
NM_001024678|LRRC24|145747772|145752416|145747772|145747858|74.77|1(-)	1760	1942.68	2390.63	10.7123
NM_001013653|LRRC26|140063210|140064491|140063210|140063305|64.49|1(-)	1196	1290.64	5229	35.2685
NM_001128922|LRRC32|76368571|76381791|76368571|76370647|44.86|1(-)	4203	4914.89	4	0.00708467
NM_001303255|LRRC37A3|62850482|62915598|62850482|62850716|64.49|1(-)	2548	2135.18	6723.12	27.4101
NM_017768|LRRC40|70610984|70671361|70610984|70611482|39.25|1(-)	2445	1665.36	2504	13.0888
NM_006369|LRRC41|46744072|46769038|46744072|46744536|97.2|1(-)	2947	3295.36	9658	25.5128
NM_020710|LRRC47|3697124|3713068|3697124|3697651|71.03|1(-)	2307	2285.55	5527.9	21.0544
NM_153260|LRRC57|42834784|42841002|42834784|42836280|55.14|1(-)	2350	1941.66	2745.77	12.3102
NM_001099678|LRRC58|120043449|120068186|120043449|120050046|100|1(-)	7809	5871.89	12150.1	18.0125
NM_018509|LRRC59|48460034|48474914|48460034|48460348|99.07|1(-)	1474	1399.14	20399	126.917
NM_001012974|LRRC73|43474706|43478081|43474706|43474975|71.03|1(-)	1778	2059	1291	5.45813
NM_001113567|LRRC75A|16345329|16395505|16345329|16346901|66.36|1(-)	2808	2894.74	254	0.763832
NM_207644|LRRC75B|24981603|24989035|24981603|24981853|92.52|1(-)	1227	1247.67	1577	11.0029
NM_001134369|LRRFIP2|37095211|37217851|37095211|37095341|63.55|1(-)	1828	1294.09	11809	79.4366
NM_006338|LRRN2|204586298|204654481|204586298|204586978|57.01|1(-)	3210	3802.66	9	0.0206029
NM_203422|LRRN4CL|62453878|62457371|62453878|62455263|40.19|1(-)	2580	2725.99	77.0668	0.246102
NM_018385|LSG1|194361883|194393206|194361883|194362796|49.53|1(-)	3205	2793.08	20139.5	62.768
NM_014462|LSM1|38020857|38034248|38020857|38021187|100|1(-)	1142	939.766	3747	34.7086
NM_032881|LSM10|36859037|36863560|36859037|36859358|100|1(-)	910	816.96	1125	11.9874
NM_152344|LSM12|42113126|42144987|42113126|42113575|82.24|1(-)	1360	1160.07	4341	32.5746
NM_021177|LSM2|31765173|31774761|31765173|31765533|100|1(-)	875	779.934	7187	80.2164
NM_001252129|LSM4|18418083|18434001|18418083|18418273|42.06|1(-)	739	622.541	15881	222.066
NM_001130710|LSM5|32526647|32534870|32526647|32526872|99.07|1(-)	484	213.511	5651	230.397
NM_016199|LSM7|2321520|2328614|2321520|2321678|97.2|1(-)	519	415.543	5453	114.233
NM_001145436|LSS|47608360|47648738|47608360|47611017|82.24|1(-)	4902	5645.49	25853	39.8641
NM_000895|LTA4H|96394749|96429439|96394749|96394766|45.79|1(-)	1995	1646.78	16421	86.8035
NM_000428|LTBP2|74966460|75079034|74966460|74967586|84.11|1(-)	6979	7888.47	1115	1.23043
NM_001130144|LTBP3|65306289|65325699|65306289|65306550|99.07|1(-)	4442	5134.88	31503	53.4066
NM_001135685|LTK|41795835|41806085|41795835|41796193|45.79|1(-)	2741	3256.17	86	0.229913
NM_001320766|LTN1|30302122|30365280|30302122|30302769|79.44|1(-)	6060	4638.98	8720	16.3632
NM_018032|LUC7L|239141|279481|239141|239962|85.05|1(-)	1942	1932.17	2507	11.2949
NM_001142546|LUZP1|23414024|23495351|23414024|23415387|64.49|1(-)	4912	4642.8	2616	4.90491
NM_001128619|LUZP6|135611508|135662204|135611508|135612021|100|1(-)	3878	3164.11	13139	36.148
NM_020169|LXN|158384203|158390482|158384203|158384434|40.19|1(-)	1115	738.032	1	0.011795
NM_025262|LY6G5C|31644461|31648150|31644461|31644733|48.6|1(-)	725	701.191	27	0.335198
NM_001198759|LY75-CD302|160628274|160761267|160628274|160628361|41.12|1(-)	5783	4502.57	179.153	0.346368
NM_001145725|LYAR|4269428|4291748|4269428|4269615|99.07|1(-)	1470	911.871	3850	36.7537
NM_174898|LYG1|99900701|99917639|99900701|99900855|58.88|1(-)	989	802.809	42	0.455418
NM_177457|LYNX1|143852620|143859264|143852620|143856584|37.38|1(-)	4567	5809.6	3036	4.54913
NM_001077427|LYPD1|133402425|133429152|133402425|133403617|51.4|1(-)	1967	2003.82	21	0.0912292
NM_014400|LYPD3|43965318|43969831|43965318|43965502|36.45|1(-)	1333	1454.43	1345	8.0501
NM_001279356|LYPLA1|54958927|55014577|54958927|54960624|95.33|1(-)	2482	1699.76	39548	202.54
NM_020466|LYRM2|90345849|90348474|90345849|90346991|86.92|1(-)	1448	1039.63	4026.11	33.7117
NM_001076680|LYRM9|26206256|26220409|26206256|26206498|69.16|1(-)	564	384.913	785	17.7534
NM_001136543|LYSMD1|151132224|151138424|151132224|151133357|92.52|1(-)	1839	1730.1	1986	9.99264
NM_001143917|LYSMD2|52015266|52043650|52015266|52015803|60.75|1(-)	1095	717.144	632	7.67156
NM_001286812|LYSMD3|89812598|89825401|89812598|89815113|58.88|1(-)	3047	1956.98	1506	6.69904
NM_001284417|LYSMD4|100269531|100273649|100269531|100269327|48.6|1(-)	795	615.019	128	1.81174
NM_000081|LYST|235824341|236030227|235824341|235826239|51.4|1(-)	13486	10937	2623	2.08773
NM_001316975|LZIC|9982176|10003485|9982176|9982312|53.27|1(-)	1000	585.477	1424	21.1726
NM_001276378|LZTFL1|45867456|45957216|45867456|45867805|40.19|1(-)	1697	1195.76	2127	15.4845
NM_021020|LZTS1|20103681|20112803|20103681|20107232|55.14|1(-)	5453	6301.18	107.52	0.148539
NM_001282533|LZTS3|3143263|3154238|3143263|3145099|63.55|1(-)	4100	4745.09	3644	6.68508
NM_001207024|M6PR|9094237|9102357|9094237|9094413|88.79|1(-)	1027	929.559	3573	33.4603
NM_001013836|MAD1L1|1855431|2272583|1855431|1855705|94.39|1(-)	2697	2623.86	7809	25.9076
NM_002358|MAD2L1|120980589|120988013|120980589|120981272|97.2|1(-)	1425	884.664	5961	58.6562
NM_001127325|MAD2L2|11734586|11751678|11734586|11734831|80.37|1(-)	1102	1123.72	5085	39.3917
NM_001031804|MAF|79628231|79634622|79628231|79632677|45.79|1(-)	6391	5548.85	23.3867	0.0366893
NM_201589|MAFA|144510542|144512602|144510542|144511514|43.93|1(-)	2060	2359.42	1309	4.82956
NM_005461|MAFB|39314515|39317880|39314515|39316518|47.66|1(-)	3365	3404.22	15125	38.6768
NM_002359|MAFG|79876146|79885587|79876146|79880480|86.92|1(-)	5036	5926.78	3940	5.78696
NM_022149|MAGEF1|184428152|184429836|184428152|184428685|100|1(-)	1684	1504.24	14469	83.7327
NM_001033057|MAGI1|65340110|66024509|65340110|65342052|66.36|1(-)	6857	6278.8	4518.04	6.26392
NM_001301128|MAGI2|77648130|79082890|77648130|77648631|76.64|1(-)	5081	4885.43	294	0.523864
NM_002370|MAGOH|53692603|53704282|53692603|53692716|97.2|1(-)	716	428.487	2233	45.3653
NM_001300739|MAGOHB|10758868|10765577|10758868|10758873|66.36|1(-)	697	343.106	1057	26.8176
NM_032121|MAGT1|77084086|77151065|77084086|77084716|71.96|1(-)	1796	1430.06	9115	55.4849
NM_001242385|MAK|10762956|10838788|10762956|10764684|33.64|1(-)	3783	3090.38	18.1582	0.0511486
NM_032427|MAML2|95711771|96076344|95711771|95712111|37.38|1(-)	5096	4759.22	18.0123	0.0329462
NM_001297753|MAMSTR|49216252|49220278|49216252|49216523|57.01|1(-)	1694	2169.72	29	0.11635
NM_005907|MAN1A1|119500010|119670931|119500010|119500983|63.55|1(-)	3382	2897.57	70924	213.075
NM_000528|MAN2B1|12757326|12777591|12757326|12757433|100|1(-)	3219	3478.58	14447	36.1533
NM_001256494|MAN2C1|75648133|75660968|75648133|75648246|100|1(-)	3331	3849.07	5218	11.8011
NM_005908|MANBA|103552659|103682151|103552659|103553213|43.93|1(-)	3294	2825.03	12968	39.9598
NM_018050|MANSC1|12482402|12503169|12482402|12482960|37.38|1(-)	2112	1986.56	4462.04	19.5526
NM_001004343|MAP1LC3C|242158493|242162385|242158493|242159464|44.86|1(-)	1490	1426.19	3.10079	0.0189264
NM_030662|MAP2K2|4090319|4124126|4090319|4090595|97.2|1(-)	1733	1823.72	15590	74.4153
NM_002419|MAP3K11|65365228|65381720|65365228|65365761|97.2|1(-)	3570	4218.1	23319	48.1245
NM_001193511|MAP3K12|53874910|53893444|53874910|53874965|32.71|1(-)	3005	3232.68	2563	6.90176
NM_003954|MAP3K14|43340495|43394430|43340495|43342002|97.2|1(-)	4473	4975.62	376	0.65783
NM_001001671|MAP3K15|19378171|19533379|19378171|19378866|38.32|1(-)	4637	4183.48	108.84	0.226477
NM_006609|MAP3K2|128061916|128100805|128061916|128065154|83.18|1(-)	5198	3905.36	4866	10.8464
NM_005923|MAP3K5|136878185|137113656|136878185|136878895|58.88|1(-)	5196	4357.17	1902	3.79997
