target_id	length	eff_length	est_counts	tpm
NM_001282440|GNA12|2769458|2802774|2769458|2770814|85.05|1(-)	2526	2881.77	4958	14.96
NM_001282425|GNA13|63009511|63051892|63009511|63010374|33.64|1(-)	1896	1509.87	6483	37.3355
NM_002072|GNAQ|80335189|80646365|80335189|80336238|41.12|1(-)	2343	1997.07	4495	19.5714
NM_053004|GNB1L|19775938|19842462|19775938|19776231|96.26|1(-)	1514	1707.1	854	4.34996
NM_021629|GNB4|179117956|179169371|179117956|179119000|80.37|1(-)	2347	1933.64	13141	59.0932
NM_006578|GNB5|52414779|52472162|52414779|52414953|37.38|1(-)	1322	1237.73	888	6.2384
NM_001128227|GNE|36217060|36277053|36217060|36217361|35.51|1(-)	2675	2466.1	2813	9.91846
NM_018841|GNG12|68171010|68299155|68171010|68171133|36.45|1(-)	547	352.393	1399	34.5204
NM_001098721|GNG4|235715148|235814054|235715148|235715408|42.99|1(-)	816	721.206	1	0.0120566
NM_052847|GNG7|2514569|2702746|2514569|2515019|74.77|1(-)	894	844.052	100.245	1.03271
NM_033258|GNG8|47137210|47137939|47137210|47137332|31.78|1(-)	335	195.892	0	0
NM_005275|GNL1|30513741|30525371|30513741|30513848|100|1(-)	3322	3925.86	7483	16.574
NM_001323623|GNL2|38032421|38061586|38032421|38032455|86.92|1(-)	2597	2158.99	11097	44.6931
NM_005471|GNPDA1|141381373|141392620|141381373|141381593|76.64|1(-)	1157	997.406	3999	34.863
NM_001270880|GNPDA2|44704987|44728651|44704987|44705097|45.79|1(-)	1035	666.64	1697	22.1348
NM_198066|GNPNAT1|53244781|53258386|53244781|53245028|91.59|1(-)	1057	710.751	13570	166.015
NM_024312|GNPTAB|102140001|102224645|102140001|102140941|70.09|1(-)	4903	3983.1	17904	39.0853
NM_000825|GNRH1|25276774|25282556|25276774|25276934|62.62|1(-)	2149	1792.82	40	0.194003
NM_002076|GNS|65110320|65153226|65110320|65110520|71.03|1(-)	2029	1919.91	20544	93.0443
NM_002077|GOLGA1|127641486|127703386|127641486|127642808|57.94|1(-)	3968	3544.31	7393	18.1373
NM_004486|GOLGA2|131018108|131038268|131018108|131019345|97.2|1(-)	4259	3862.31	24126.6	54.3168
NM_005895|GOLGA3|133349543|133405288|133349543|133349690|48.6|1(-)	5203	5253.24	17644	29.2049
NM_181077|GOLGA8A|34671269|34682001|34671269|34673611|93.46|1(-)	4263	3588.38	251.636	0.609759
NM_001023567|GOLGA8B|34817479|34828222|34817479|34819832|93.46|1(-)	4274	3590.05	877.364	2.12503
NM_001256486|GOLGB1|121382956|121468614|121382956|121383326|97.2|1(-)	10318	7502.69	39011	45.2122
NM_001308155|GOLIM4|167726469|167813713|167726469|167728056|76.64|1(-)	4234	3172.12	8381	22.9737
NM_016548|GOLM1|88642614|88714510|88642614|88642731|94.39|1(-)	1529	1235.74	3171	22.3128
NM_022130|GOLPH3|32126256|32174425|32126256|32126317|31.78|1(-)	1243	1077.19	8413	67.9116
NM_018178|GOLPH3L|150620740|150669672|150620740|150620796|52.34|1(-)	1131	870.47	2627	26.2417
NM_198447|GOLT1A|204167291|204183220|204167291|204167585|35.51|1(-)	879	902.113	765	7.3737
NM_001282856|GON4L|155719450|155829191|155719450|155720374|38.32|1(-)	7773	7467.33	10396.6	12.1063
NM_032490|GON7|93669830|93673459|93669830|93670032|34.58|1(-)	582	393.93	1778	39.2462
NM_001017408|GOPC|117882845|117923705|117882845|117884416|85.98|1(-)	3190	2548.09	4293	14.6498
NM_001278789|GORASP1|39138156|39149391|39138156|39139726|61.68|1(-)	2967	3395.89	15898	40.7075
NM_002079|GOT1|101157044|101190530|101157044|101157303|99.07|1(-)	1709	1672.71	27231	141.556
NM_001286220|GOT2|58741035|58768261|58741035|58742074|98.13|1(-)	2332	2314.08	19999	75.1475
NM_001244949|GPAM|113911689|113943537|113911689|113913307|31.78|1(-)	4319	3823.7	2888	6.56748
NM_001199237|GPANK1|31629862|31634060|31629862|31630042|97.2|1(-)	1936	2023.11	3080	13.2378
NM_018040|GPATCH2|217603838|217804444|217603838|217604486|85.05|1(-)	2366	1848.63	3264	15.3527
NM_022078|GPATCH3|27216979|27226962|27216979|27217500|99.07|1(-)	2128	2227.94	1842	7.18906
NM_015590|GPATCH4|156564279|156571279|156564279|156565004|99.07|1(-)	1901	1506.2	3996	23.069
NM_001002909|GPATCH8|42474207|42580970|42474207|42474935|32.71|1(-)	5469	5510.9	2932	4.62622
NM_021639|GPBP1L1|46093860|46152302|46093860|46093927|76.64|1(-)	2853	2629.32	10434	34.5059
NM_152742|GPC2|99767229|99775049|99767229|99767852|90.65|1(-)	2590	3065.11	105	0.297871
NM_001164617|GPC3|132669773|133119673|132669773|132670151|51.4|1(-)	2387	2165.14	56	0.224899
NM_001448|GPC4|132436463|132549205|132436463|132436894|61.68|1(-)	2314	2133.73	20	0.0815033
NM_019593|GPCPD1|5527288|5591672|5527288|5528306|79.44|1(-)	3250	2493.74	2118	7.38517
NM_015698|GPKOW|48970345|48980151|48970345|48970558|93.46|1(-)	1723	1683.45	8935	46.1509
NM_001503|GPLD1|24429059|24489850|24429059|24429259|40.19|1(-)	2834	2762.7	148	0.465814
NM_001261447|GPM6A|176554599|176923842|176554599|176556055|38.32|1(-)	2289	1764.73	20	0.0985458
NM_001001994|GPM6B|13789575|13956943|13789575|13792662|45.79|1(-)	4142	3318.61	613	1.60616
NM_018066|GPN2|27205872|27216869|27205872|27206167|99.07|1(-)	1510	1556.74	3037	16.9635
NM_001164372|GPN3|110890705|110906526|110890705|110890838|70.09|1(-)	1190	860.953	6525	65.9001
NM_001080452|GPR108|6730066|6737633|6730066|6730322|97.2|1(-)	1934	2235.82	7847	30.5176
NM_022571|GPR135|59928768|59932059|59928768|59930459|51.4|1(-)	3291	3069.87	49	0.138791
NM_000273|GPR143|9693453|9734005|9693453|9693785|39.25|1(-)	1695	1817.47	1455	6.96114
NM_207370|GPR153|6307413|6321035|6307413|6309397|87.85|1(-)	4074	5114.99	4277	7.27076
NM_001033045|GPR155|175296966|175351816|175296966|175300843|84.11|1(-)	6886	5734.07	487.277	0.738921
NM_001168271|GPR156|119884328|119963142|119884328|119885878|43.93|1(-)	4180	4488.09	711	1.3775
NM_024980|GPR157|9160364|9189229|9160364|9164477|53.27|1(-)	5264	5819.29	5331.09	7.96583
NM_001267609|GPR161|168053868|168106905|168053868|168054768|89.72|1(-)	3168	3396.65	1864	4.77178
NM_001271854|GPR176|40091342|40213093|40091342|40093332|80.37|1(-)	4401	4914.72	3607	6.38164
NM_006143|GPR19|12814079|12849121|12814079|12814134|44.86|1(-)	1658	1515.85	191	1.09563
NM_005302|GPR37|124386114|124406079|124386114|124386578|39.25|1(-)	3355	3507.06	1332	3.30253
NM_001143957|GPR63|97242481|97285353|97242481|97246347|43.93|1(-)	5604	5163.87	365.629	0.615673
NM_001177676|GPR68|91698876|91710852|91698876|91700296|34.58|1(-)	2859	3329.24	23	0.0600713
NM_001164165|GPR75-ASB3|53889614|54087170|53889614|53897639|42.99|1(-)	9801	9025.44	1091.95	1.05201
NM_001146265|GPR85|112722340|112727833|112722340|112723663|37.38|1(-)	3063	2922.67	0	0
NM_001097612|GPR89A|145764474|145827103|145764474|145765018|36.45|1(-)	2086	1843.6	13866	65.3987
NM_001304771|GPRC5B|19870293|19896956|19870293|19871821|69.16|1(-)	3173	3531.85	35	0.086169
NM_052899|GPRIN1|176022803|176037131|176022803|176023808|92.52|1(-)	4207	5015.8	1763	3.05631
NM_004489|GPS2|7215980|7218658|7215980|7216074|91.59|1(-)	1154	1050.77	5866	48.5423
NM_001276501|GPSM3|32158543|32160692|32158543|32159142|71.03|1(-)	1484	1779.93	670	3.27308
NM_000581|GPX1|49394612|49396033|49394612|49394820|91.59|1(-)	1142	1181.35	20	0.14721
NM_001330148|GRAP|18923986|18950365|18923986|18925138|37.38|1(-)	1896	2151.39	23	0.0929597
NM_001001549|GRB10|50660277|50800050|50660277|50660648|92.52|1(-)	2049	1989.12	17566	76.7888
NM_001303422|GRB14|165349323|165425060|165349323|165349545|49.53|1(-)	1757	1219.2	728	5.19208
NM_002086|GRB2|73316224|73401789|73316224|73316448|40.19|1(-)	1235	1043.43	9729	81.0756
NM_001178074|GRIP1|66741211|67072925|66741211|66742798|54.21|1(-)	5014	4273.53	1394	2.83636
NM_020137|GRIPAP1|48830467|48858675|48830467|48830604|42.06|1(-)	2698	2384.39	8942	32.6094
NM_025196|GRPEL1|7062539|7069937|7062539|7062588|93.46|1(-)	881	743.875	6462	75.5356
NM_001286733|GRTP1|113978518|114018463|113978518|113978743|74.77|1(-)	1033	874.105	2708	26.9383
NM_173849|GSC|95234560|95236499|95234560|95234827|34.58|1(-)	1188	1047.67	0	0
NM_001042471|GSDMB|38060848|38074903|38060848|38061064|87.85|1(-)	1559	1372	235	1.48936
NM_019884|GSK3A|42734342|42746736|42734342|42734945|100|1(-)	2174	2500.81	2982	10.3684
NM_001146156|GSK3B|119545309|119813264|119545309|119545634|57.01|1(-)	2571	2436.16	9336	33.3227
NM_001130006|GSPT1|11966536|12009825|11966536|11966975|94.39|1(-)	2598	2185.3	38339	152.551
NM_000637|GSR|30536961|30585486|30536961|30537036|47.66|1(-)	1778	1598.67	15061	81.9181
NM_000178|GSS|33516236|33543620|33516236|33516630|99.07|1(-)	1918	1972.01	17828	78.6103
NM_001512|GSTA4|52842751|52860178|52842751|52843267|91.59|1(-)	1335	1146.68	490	3.71569
NM_000849|GSTM3|110279597|110283660|110279597|110279692|93.46|1(-)	1083	970.569	33628	301.273
NM_000853|GSTT1|24376139|24384311|24376139|24376422|77.57|1(-)	1086	945.671	0	0
NM_001006636|GTDC1|144704245|145052060|144704245|144704618|30.84|1(-)	2029	1724.55	1173	5.91435
NM_001278940|GTF2A1|81645550|81687296|81645550|81646566|55.14|1(-)	2648	2124.6	7329	29.9953
NM_001320929|GTF2A2|59931065|59949453|59931065|59931330|100|1(-)	775	471.884	3553	65.4704
NM_001514|GTF2B|89318615|89357301|89318615|89318895|91.59|1(-)	1350	991.665	4329	37.9584
NM_002095|GTF2E2|30436040|30515738|30436040|30436437|99.07|1(-)	1526	1190.11	5021	36.685
NM_002096|GTF2F1|6380258|6393291|6380258|6380291|97.2|1(-)	1872	1692.76	10376	53.2989
NM_001286242|GTF3C1|27471981|27561251|27471981|27472670|74.77|1(-)	6984	7446.43	29250	34.1557
NM_001035521|GTF3C2|27549193|27579901|27549193|27549541|100|1(-)	3404	3745.76	9903	22.9886
NM_012086|GTF3C3|197629167|197664492|197629167|197629286|77.57|1(-)	2937	2373.18	6645	24.3473
NM_001286216|GTPBP2|43588231|43595090|43588231|43589350|89.72|1(-)	2817	3056.81	6100	17.3519
NM_002098|GUCA1B|42151022|42162694|42151022|42152552|31.78|1(-)	2269	2283.59	33.4848	0.127501
NM_001284251|GUCD1|24936406|24951903|24936406|24938973|97.2|1(-)	3568	3960.65	28201.2	61.9135
NM_000855|GUCY1A2|106558078|106889171|106558078|106558274|43.93|1(-)	2785	2647.23	496	1.6292
NM_000181|GUSB|65425685|65447301|65425685|65425883|100|1(-)	2285	2286.78	11727	44.5911
NM_001099650|GXYLT1|42481042|42538673|42481042|42481587|31.78|1(-)	2000	1468.13	4625	27.3926
NM_001161587|GYS1|49471387|49496610|49471387|49472544|100|1(-)	3420	3817.33	9035	20.5804
NM_006026|H1FX|129033616|129035120|129033616|129034103|100|1(-)	1504	1631.24	21750	115.938
NM_138635|H2AFV|44869538|44887725|44869538|44869742|43.93|1(-)	704	511.586	10532	179.01
NM_002105|H2AFX|118964584|118966177|118964584|118965672|100|1(-)	1593	1736.69	21342.7	106.859
NM_001040158|H2AFY|134670205|134734928|134670205|134670665|50.47|1(-)	1786	1630.67	31295	166.876
NM_002106|H2AFZ|100869245|100871512|100869245|100869618|100|1(-)	945	712.899	45087	549.932
NM_005324|H3F3B|73774631|73776016|73774631|73774675|99.07|1(-)	744	638.109	29248	398.553
NM_014241|HACD1|17632272|17659373|17632272|17632362|94.39|1(-)	992	744.091	1082	12.6441
NM_001329783|HACD2|123210401|123304032|123210401|123213734|98.13|1(-)	4325	3730.53	13535.1	31.5484
NM_001321080|HACE1|105176796|105307794|105176796|105177536|55.14|1(-)	3615	2878.8	1515	4.576
NM_001284413|HACL1|15602340|15643359|15602340|15602371|95.33|1(-)	2076	1755.08	2656	13.1588
NM_000182|HADHA|26413968|26467594|26413968|26414118|69.16|1(-)	2572	2310.67	19910	74.9235
NM_001040427|HAGH|1859174|1877195|1859174|1859283|37.38|1(-)	1539	1513.71	5836	33.5241
NM_004821|HAND1|153854532|153857824|153854532|153855365|30.84|1(-)	1737	1596.67	0	0
NM_001079870|HAP1|39878892|39890898|39878892|39880952|41.12|1(-)	3881	4520.88	108	0.207724
NM_001307952|HAPLN3|89420525|89438857|89420525|89421200|83.18|1(-)	2112	2369.26	20	0.073401
NM_023002|HAPLN4|19366450|19373596|19366450|19368625|35.51|1(-)	3439	3298.67	0	0
NM_173811|HARBI1|46624872|46638777|46624872|46625079|85.05|1(-)	1505	1444.79	1380	8.30537
NM_001258040|HARS|140053490|140071312|140053490|140053841|100|1(-)	2184	2062.63	18706	78.8579
NM_001303143|HAUS3|2233758|2243891|2233758|2233653|41.12|1(-)	2239	1537.58	1932.16	10.9267
NM_001166269|HAUS4|23415442|23426351|23415442|23415733|99.07|1(-)	1632	1485.98	3304	19.3336
NM_001270890|HAUS6|19055724|19102940|19055724|19056340|61.68|1(-)	3670	2764.59	4450	13.9963
NM_017518|HAUS7|152713126|152736089|152713126|152713335|100|1(-)	1360	1321.13	2708	17.8233
NM_001011699|HAUS8|17160571|17186343|17160571|17160682|93.46|1(-)	1452	1280.11	2050	13.9249
NM_001145158|HBS1L|135286157|135376036|135286157|135286416|97.2|1(-)	2395	1810.41	11435	54.9219
NM_005334|HCFC1|153213008|153236819|153213008|153214797|99.07|1(-)	8425	10176.2	13215.4	11.2921
NM_001002017|HCFC1R1|3072630|3074287|3072630|3072863|100|1(-)	938	1025.5	3482	29.5241
NM_001159286|HDAC10|50683612|50689834|50683612|50683935|91.59|1(-)	2646	3171.04	1657	4.54365
NM_001527|HDAC2|114261932|114292359|114261932|114262221|99.07|1(-)	2043	1456.14	11686	69.7829
NM_003883|HDAC3|141000448|141016423|141000448|141001034|100|1(-)	1939	1928.98	8483	38.239
NM_006037|HDAC4|239974368|240322643|239974368|239974792|32.71|1(-)	4471	4985.32	728	1.26976
NM_001015053|HDAC5|42155662|42201014|42155662|42155743|83.18|1(-)	3785	4250	9075	18.5671
NM_001098416|HDAC7|48176505|48213763|48176505|48177623|37.38|1(-)	4178	5013.45	2857	4.95518
NM_001166418|HDAC8|71549366|71792953|71549366|71549903|96.26|1(-)	1740	1510.83	1305	7.51069
NM_016063|HDDC2|125597028|125623282|125597028|125597291|97.2|1(-)	1082	889.979	4215	41.1816
NM_001286451|HDDC3|91474148|91475799|91474148|91474504|99.07|1(-)	925	827.011	3570	37.5355
NM_001126050|HDGF|156712318|156722240|156712318|156713240|38.32|1(-)	1778	1840.91	79378	374.933
NM_001318765|HDHD2|44634622|44676891|44634622|44635052|50.47|1(-)	1400	1117.09	2816	21.9194
NM_001304509|HDHD3|116135702|116139289|116135702|116135878|100|1(-)	1503	1692.33	3526	18.1168
NM_001243900|HDLBP|242166706|242212301|242166706|242169015|94.39|1(-)	6268	6578.29	111026	146.756
NM_001177478|HDX|83576205|83757487|83576205|83576896|55.14|1(-)	2864	2062.8	122	0.514265
NM_018072|HEATR1|236714079|236767841|236714079|236714201|64.49|1(-)	6709	5721.17	18564	28.2144
NM_015473|HEATR5A|31762445|31889788|31762445|31762510|43.93|1(-)	6391	5917.13	10639	15.6342
NM_019024|HEATR5B|37208152|37311488|37208152|37208632|73.83|1(-)	6795	6198.78	9164	12.8548
NM_022070|HEATR6|58120555|58156292|58120555|58120923|98.13|1(-)	3931	3770.28	2653	6.11856
NM_015987|HEBP1|13127931|13153243|13127931|13128241|31.78|1(-)	1075	1002.9	785	6.8061
NM_015382|HECTD1|31569323|31676729|31569323|31570135|95.33|1(-)	9174	7808.2	76368	85.0444
NM_024602|HECTD3|45468220|45477027|45468220|45469163|99.07|1(-)	3627	3913.26	4170	9.26579
NM_001109662|HECTD4|112598126|112819896|112598126|112600190|62.62|1(-)	15315	16272.8	6686	3.57263
NM_020733|HEG1|124688295|124774802|124688295|124689495|34.58|1(-)	5414	5541.12	1954	3.06628
NM_001330447|HELZ|65073865|65241320|65073865|65074367|53.27|1(-)	6522	5909.29	6489	9.54834
NM_001037335|HELZ2|62189445|62205592|62189445|62190598|97.2|1(-)	9995	12050.6	2638.01	1.9035
NM_001102592|HENMT1|109190917|109203744|109190917|109191187|57.94|1(-)	1690	1549.67	0	0
NM_003922|HERC1|63900817|64126147|63900817|63901279|96.26|1(-)	15196	14479.2	8756	5.25831
NM_004667|HERC2|28356570|28567298|28356570|28356908|84.11|1(-)	14952	15724.2	17613	9.73981
NM_001278185|HERC4|69682420|69835103|69682420|69682687|64.49|1(-)	3518	2830.38	12056	37.0376
NM_022373|HERPUD2|35672269|35734772|35672269|35673299|84.11|1(-)	2910	2728.32	5525.64	17.6105
NM_019089|HES2|6477969|6479979|6477969|6478932|32.71|1(-)	1584	1662.09	187	0.9783
NM_001142467|HES4|934344|935552|934344|934438|96.26|1(-)	1037	1068.88	2953	24.0225
NM_001010926|HES5|2460184|2461684|2460184|2460907|36.45|1(-)	1305	1164.67	0	0
NM_001142853|HES6|239146908|239148765|239146908|239147467|97.2|1(-)	1447	1559.23	4017	22.4015
NM_001165967|HES7|8024582|8027410|8024582|8024888|77.57|1(-)	1007	1106.07	10	0.0786145
NM_000520|HEXA|72636226|72668814|72636226|72636417|97.2|1(-)	2282	2532.65	2653	9.1085
NM_001040708|HEY1|80677160|80680098|80677160|80677422|47.66|1(-)	1389	1263.59	87	0.598687
NM_014571|HEYL|40089825|40105348|40089825|40092178|48.6|1(-)	3391	4081.69	8	0.0170426
NM_000187|HGD|120347019|120401418|120347019|120347226|31.78|1(-)	2005	1808.55	472	2.26933
NM_024746|HHIPL2|222695606|222721444|222695606|222695942|45.79|1(-)	2569	2594.46	8	0.0268119
NM_152740|HIBADH|27565741|27702620|27565741|27565832|44.86|1(-)	1315	1171.24	8300	61.6192
NM_014362|HIBCH|191069638|191184771|191069638|191069842|96.26|1(-)	1660	1307.43	3458	22.9981
NM_030630|HID1|72946837|72968900|72946837|72947664|57.94|1(-)	3343	4032.23	40004	86.2668
NM_001099668|HIGD1A|42826674|42845934|42826674|42826762|89.72|1(-)	663	498.812	7017	122.321
NM_005340|HINT1|130494985|130501041|130494985|130495139|100|1(-)	678	508.671	17707	302.687
NM_032593|HINT2|35812957|35815042|35812957|35813050|100|1(-)	651	582.357	4465	66.668
NM_001243198|HIP1|75162668|75368290|75162668|75167492|35.51|1(-)	7837	7880.41	10765.6	11.8789
NM_001113239|HIPK2|139256876|139477693|139256876|139257672|31.78|1(-)	4583	4896.97	1591	2.82506
NM_003325|HIRA|19318221|19419219|19318221|19318962|94.39|1(-)	4015	4279.31	4706	9.56232
NM_003609|HIRIP3|30004316|30007417|30004316|30004527|95.33|1(-)	2373	2220.68	1929	7.55321
NM_021065|HIST1H2AD|26196982|26199521|26196982|26199078|32.71|1(-)	2539	2068.15	10322.3	43.3992
NM_003514|HIST1H2AM|27860351|27860963|27860351|27860534|39.25|1(-)	612	432.643	21277.9	427.646
NM_003518|HIST1H2BG|26216412|26216872|26216412|26216490|47.66|1(-)	460	340.036	40984	1048.03
NM_001312653|HIST1H2BK|27106072|27114637|27106072|27114196|100|1(-)	8565	7636.76	65241.9	74.2852
NM_003519|HIST1H2BL|27775187|27775709|27775187|27775303|32.71|1(-)	522	441.021	48411.1	954.489
NM_003537|HIST1H3B|26029078|26032288|26029078|26031877|32.71|1(-)	3210	2645.72	60725.9	199.579
NM_003530|HIST1H3D|26196982|26199521|26196982|26197067|32.71|1(-)	950	831.029	36176.4	378.525
NM_003543|HIST1H4H|26281278|26285727|26281278|26285415|84.11|1(-)	4449	3806.42	19650.2	44.8886
NM_003541|HIST1H4K|27798792|27799305|27798792|27798993|33.64|1(-)	513	409.803	5103.67	108.291
NM_033445|HIST3H2A|228644680|228645560|228644680|228645125|98.13|1(-)	880	777.39	8126.07	90.8921
NM_006734|HIVEP2|143073453|143266338|143073453|143074243|49.53|1(-)	8874	8442.47	2521	2.5965
NM_001282962|HJURP|234746082|234763212|234746082|234746222|67.29|1(-)	2291	2051.32	5108	21.6522
NM_002117|HLA-C|31236614|31239913|31236614|31236945|44.86|1(-)	1497	1482.48	48641.5	285.3
NM_006120|HLA-DMA|32916395|32920899|32916395|32916640|73.83|1(-)	1117	1166.23	2036	15.1802
NM_002118|HLA-DMB|32902413|32908847|32902413|32902747|49.53|1(-)	1389	1393.92	22	0.137237
NM_002120|HLA-DOB|32780544|32784825|32780544|32780992|46.73|1(-)	1367	1368.18	7	0.0444876
NM_001243961|HLA-DQB1|32627663|32634466|32627663|32628012|42.99|1(-)	1241	1241.59	488	3.41765
NM_002124|HLA-DRB1|32546552|32557613|32546552|32546867|56.07|1(-)	1210	1195.25	2377	17.2924
NM_000411|HLCS|38126456|38362545|38126456|38126546|45.79|1(-)	2751	2752.08	3416	10.793
NM_001318934|HLTF|148747914|148804341|148747914|148750006|57.94|1(-)	5337	3786.78	33977	78.0188
NM_001313892|HMGB1|31035029|31038464|31035029|31035493|99.07|1(-)	1293	870.23	53857	538.137
NM_001130688|HMGB2|174252904|174255509|174252904|174253230|68.22|1(-)	1089	756.356	19288	221.741
NM_000191|HMGCL|24128375|24151949|24128375|24128952|97.2|1(-)	1599	1607.76	6258	33.8453
NM_001098272|HMGCS1|43290854|43313614|43290854|43291232|64.49|1(-)	2167	1793.55	21671	105.063
NM_004965|HMGN1|40714703|40721047|40714703|40715037|44.86|1(-)	841	598.931	27855	404.401
NM_001201362|HMGN3|79911336|79944455|79911336|79911965|30.84|1(-)	1095	821.395	1956	20.7063
NM_030763|HMGN5|80369567|80457441|80369567|80370147|93.46|1(-)	1758	879.414	66	0.652583
NM_006805|HNRNPA0|137088306|137090039|137088306|137088837|100|1(-)	1733	1755.46	8389	41.5533
NM_001077442|HNRNPC|21679096|21737638|21679096|21679381|100|1(-)	1424	1238.46	69576	488.496
NM_001098204|HNRNPF|43881942|43904696|43881942|43882084|94.39|1(-)	1754	1660.42	73343	384.084
NM_001318186|HNRNPK|86583180|86595186|86583180|86584264|56.07|1(-)	2630	2147.58	97086	393.091
NM_001005335|HNRNPL|39327244|39342979|39327244|39327361|32.71|1(-)	1664	1618.33	43779	235.226
NM_001142650|HNRNPLL|38791245|38830178|38791245|38791323|43.93|1(-)	1861	1439.15	5346	32.3005
NM_001102397|HNRNPR|23636279|23670857|23636279|23636946|97.2|1(-)	2566	2067.13	26499	111.467
NM_004501|HNRNPU|245017713|245027827|245017713|245017751|100|1(-)	2677	2094.56	68414	284.012
NM_001079559|HNRNPUL2|62482552|62494857|62482552|62482770|46.73|1(-)	2691	2439.88	4465	15.9125
NM_001277077|HOMER1|78670191|78809659|78670191|78671831|77.57|1(-)	3377	2664.62	3289	10.7328
NM_004839|HOMER2|83517735|83621476|83517735|83518466|80.37|1(-)	1952	1713.88	4148	21.0447
NM_001145721|HOMER3|19040012|19051161|19040012|19040251|98.13|1(-)	1415	1380.69	1394	8.77912
NM_020834|HOMEZ|23744681|23755309|23744681|23744783|89.72|1(-)	1903	1859.13	1633	7.63768
NM_001100176|HOOK2|12873889|12886434|12873889|12874095|36.45|1(-)	2531	2475.49	5806	20.3939
NM_001145459|HOPX|57514164|57522688|57514164|57514885|40.19|1(-)	1178	954.894	99	0.901499
NM_005522|HOXA1|27132922|27135625|27132922|27134058|58.88|1(-)	2238	2097.67	0	0
NM_018951|HOXA10|27210224|27213955|27210224|27211517|69.16|1(-)	2556	2415.67	0	0
NM_005523|HOXA11|27221134|27224835|27221134|27222414|30.84|1(-)	2294	2283.2	33	0.125677
NM_002141|HOXA4|27168144|27170399|27168144|27168843|41.12|1(-)	1709	1708.06	4	0.020363
NM_019102|HOXA5|27180675|27183287|27180675|27181453|50.47|1(-)	1652	1462.75	182	1.0819
NM_006896|HOXA7|27193335|27196296|27193335|27194527|30.84|1(-)	2017	1993.88	10	0.0436099
NM_152739|HOXA9|27202219|27205149|27202219|27203221|43.93|1(-)	1894	1689.21	11	0.0566233
NM_006361|HOXB13|46803760|46806111|46803760|46804151|35.51|1(-)	1402	1261.67	0	0
NM_002145|HOXB2|46620017|46622393|46620017|46620429|42.99|1(-)	1603	1700.96	1546	7.90314
NM_001330322|HOXB3|46626237|46659984|46626237|46627695|59.81|1(-)	3237	3339.25	298	0.775983
NM_024015|HOXB4|46652872|46655743|46652872|46654083|51.4|1(-)	2029	2111.05	5.02039	0.0206788
NM_002147|HOXB5|46668619|46671103|46668619|46669570|51.4|1(-)	1820	1986.18	13.9796	0.0612015
NM_018952|HOXB6|46673113|46682334|46673113|46673774|68.22|1(-)	1661	1606.25	50	0.270672
NM_004502|HOXB7|46684594|46688383|46684594|46685203|47.66|1(-)	1366	1140.73	236	1.79894
NM_016287|HP1BP3|21071130|21113181|21071130|21071289|97.2|1(-)	1961	1652.98	16509	86.8435
NM_001282396|HPCAL4|40144320|40157157|40144320|40148207|34.58|1(-)	4757	4929.69	11	0.0194025
NM_001171993|HPD|122277433|122326517|122277433|122277633|56.07|1(-)	1898	1937.34	72	0.323156
NM_017867|HPF1|170650621|170679093|170650621|170650728|74.77|1(-)	1213	780.06	2280	25.4151
NM_000860|HPGD|175412221|175444049|175412221|175413106|48.6|1(-)	2133	1579.65	230	1.26605
NM_000195|HPS1|100176778|100206720|100176778|100177320|96.26|1(-)	2907	3388.92	9298	23.8569
NM_007216|HPS5|18300396|18343721|18300396|18301428|85.98|1(-)	4543	3966.62	4698.52	10.2997
NM_001098540|HPSE|84216475|84256034|84216475|84216496|69.16|1(-)	1752	1526.47	173	0.985469
NM_000613|HPX|6452279|6462254|6452279|6452440|31.78|1(-)	1611	1718.44	508	2.57049
NM_005144|HR|21972581|21988565|21972581|21973212|66.36|1(-)	4866	6040.21	9410	13.5464
NM_001130442|HRAS|532242|535567|532242|532635|100|1(-)	1168	1115.73	6751	52.6133
NM_002152|HRC|49654455|49658681|49654455|49654552|33.64|1(-)	2384	2413.62	90.6632	0.326623
NM_022460|HS1BP3|20817582|20850864|20817582|20818746|97.2|1(-)	2384	2805.97	3503	10.8553
NM_006042|HS3ST3A1|13399215|13505259|13399215|13399513|49.53|1(-)	2332	2191.67	0	0
NM_004807|HS6ST1|129023053|129076171|129023053|129025735|94.39|1(-)	3952	4579.19	3035	5.76308
NM_001077188|HS6ST2|131760043|132095423|131760043|131762250|34.58|1(-)	4561	4420.67	0	0
NM_001037811|HSD17B10|53458209|53461323|53458209|53458351|100|1(-)	932	927.633	21367	200.287
NM_016245|HSD17B11|88257993|88312455|88257993|88258427|75.7|1(-)	1570	1138.91	6	0.0458086
NM_016246|HSD17B14|49316275|49339934|49316275|49316431|72.9|1(-)	1235	1245.06	3	0.0209515
NM_001146051|HSDL1|84157900|84178800|84157900|84158234|52.34|1(-)	1346	1182.9	3285	24.1475
NM_007031|HSF2BP|44949078|45079374|44949078|44949633|42.99|1(-)	1892	1720.97	447	2.2585
NM_001017963|HSP90AA1|102547918|102606086|102547918|102548048|43.93|1(-)	3040	2457.24	168031	594.604
NM_001330164|HSPA12A|118433212|118609288|118433212|118434291|46.73|1(-)	3367	3275.23	983	2.60974
NM_006948|HSPA13|15745160|15755509|15745160|15745937|82.24|1(-)	2262	1736.34	6788	33.9932
NM_005527|HSPA1L|31777510|31782835|31777510|31777823|64.49|1(-)	2422	2111.06	277.298	1.14217
