target_id	length	eff_length	est_counts	tpm
NM_001323679|NRSN2|327369|335506|335506|334279|85.05|1(+)	2321	2846.32	4340	12.2656
NM_004558|NRTN|5823812|5828335|5828335|5828184|68.22|1(+)	1109	1137.6	536	3.79016
NM_001105250|NRXN3|79745681|80330762|80330762|80328307|69.16|1(+)	4788	4372.96	1	0.00183954
NM_001271665|NSA2|74062815|74072629|74072629|74072476|100|1(+)	1093	719.44	7336	82.0254
NM_022455|NSD1|176560832|176722566|176722566|176722460|32.71|1(+)	8335	7571.12	12684	13.4766
NM_001042424|NSD2|1873122|1981315|1981315|1980636|49.53|1(+)	4953	4939.45	28130	45.8115
NM_001129765|NSDHL|151999510|152037749|152037749|152037660|97.2|1(+)	1472	1280.81	13549	85.0952
NM_006178|NSF|44668034|44833361|44833361|44833189|78.5|1(+)	2514	2053.54	13436	52.6322
NM_001040101|NSG1|4387982|4419247|4419247|4419162|31.78|1(+)	1057	1048.27	5	0.0383691
NM_173685|NSMCE2|126104082|126379367|126379367|126379127|95.33|1(+)	1212	841.656	5858	55.9884
NM_001261467|NSRP1|28443824|28512784|28512784|28512692|45.79|1(+)	1712	970.232	1483	12.2956
NM_022072|NSUN3|93781854|93845592|93845592|93845334|35.51|1(+)	1397	1090.96	1844	13.5968
NM_001256127|NSUN4|46806849|46827863|46827863|46827518|95.33|1(+)	2095	2229.91	2479	8.94279
NM_152729|NT5DC1|116421998|116565383|116565383|116565187|97.2|1(+)	1659	1241.81	4064	26.3258
NM_001204813|NT5E|86159301|86205498|86205498|86203722|35.51|1(+)	3907	3751.22	0	0
NM_020201|NT5M|17206679|17250971|17250971|17250261|93.46|1(+)	1582	1750.58	1074	4.93523
NM_001102654|NTF3|5541279|5604325|5604325|5604154|32.71|1(+)	1195	1039.22	0	0
NM_001286796|NTMT1|132371162|132397879|132397879|132397743|100|1(+)	1157	1116.06	6279	45.2571
NM_004822|NTN1|8924858|9147317|9147317|9143285|54.21|1(+)	5954	6916.27	10046	11.6844
NM_032536|NTNG2|135037333|135118220|135118220|135117498|60.75|1(+)	3091	3396.33	7.01031	0.0166039
NM_001329452|NTPCR|233086276|233114139|233114139|233114174|80.37|1(+)	709	552.229	5632	82.0403
NM_002531|NTSR1|61340188|61394123|61394123|61391619|35.51|1(+)	4132	5090.06	2	0.00316076
NM_001243351|NUB1|151038846|151074366|151074366|151074311|61.68|1(+)	1991	1440.76	5426	30.2951
NM_001278506|NUBP1|10837642|10863173|10863173|10862962|79.44|1(+)	1219	1095.67	6459	47.4211
NM_001284501|NUBP2|1832923|1839187|1839187|1838715|100|1(+)	1576	1797.24	19432.8	86.9786
NM_006184|NUCB1|49403306|49426528|49426528|49425681|98.13|1(+)	2567	2775.89	15941	46.1953
NM_001330227|NUCB2|17298264|17353070|17353070|17352966|85.98|1(+)	1543	851.782	9134	86.2614
NM_006600|NUDC|27248212|27272886|27272886|27272672|100|1(+)	1337	1153.46	13929	97.1411
NM_002452|NUDT1|2281856|2290780|2290780|2290636|99.07|1(+)	662	544.392	6575	97.1556
NM_001304963|NUDT10|51075660|51080377|51080377|51079091|42.06|1(+)	1938	1510.09	311.828	1.66111
NM_001283014|NUDT13|74870132|74891581|74891581|74890661|70.09|1(+)	1914	1536.08	288	1.50822
NM_001304745|NUDT15|48611702|48626891|48626891|48615335|32.71|1(+)	12174	10462.8	2944.1	2.26355
NM_001171905|NUDT16|131100514|131102309|131102309|131102286|94.39|1(+)	578	427.173	2877	54.1777
NM_001193452|NUDT16L1|4743693|4745238|4745238|4745053|35.51|1(+)	798	812.774	5408	53.5243
NM_001105570|NUDT19|33182866|33204698|33204698|33202863|92.52|1(+)	2963	2765.61	4672.69	13.5913
NM_001161|NUDT2|34329503|34343711|34343711|34343438|97.2|1(+)	1075	931.825	1704	14.7102
NM_001128612|NUDT22|63993729|63997488|63997488|63997462|99.07|1(+)	996	1037.01	11420	88.5861
NM_001301022|NUDT4|93772325|93793905|93793905|93793155|70.09|1(+)	1438	1114.93	5455	39.3578
NM_001105663|NUDT7|77756388|77776154|77776154|77775847|44.86|1(+)	1115	856.251	964	9.05648
NM_001248011|NUDT9|88343727|88379499|88379499|88379173|95.33|1(+)	1613	1355.64	3508	20.8161
NM_031423|NUF2|163291722|163325461|163325461|163325259|61.68|1(+)	1751	1007.21	6243	49.8605
NM_001330192|NUP107|69080730|69136313|69136313|69136242|89.72|1(+)	2992	2144.17	14422	54.1065
NM_015354|NUP188|131709971|131769373|131769373|131768957|98.13|1(+)	5693	6035.34	23132	30.8316
NM_001329434|NUP205|135242661|135333501|135333501|135333304|77.57|1(+)	6278	5551.55	24248	35.1354
NM_001318324|NUP214|134000947|134109089|134109089|134108874|99.07|1(+)	6602	7214.56	11930	13.3019
NM_001287584|NUP35|183982217|184026165|184026165|184025859|59.81|1(+)	1493	1116.8	2481	17.8704
NM_007172|NUP50|45559725|45580711|45580711|45580536|57.94|1(+)	2044	1681.67	6700	32.0493
NM_001008564|NUP58|25875665|25916559|25916559|25914272|99.07|1(+)	4297	3579.1	8931.51	20.0741
NM_001303276|NUP85|73201544|73231823|73231823|73231774|37.38|1(+)	2238	2167.57	13303	49.3696
NM_001242795|NUP93|56815703|56878677|56878677|56878521|99.07|1(+)	2742	2549.07	5954	18.7893
NM_007342|NUPL2|23221445|23240625|23240625|23240364|96.26|1(+)	1792	1402.33	2806	16.0961
NM_138459|NUS1|117996616|118030115|118030115|118028178|51.4|1(+)	3036	2389	4307	14.5025
NM_001243142|NUSAP1|41624891|41672574|41672574|41672384|43.93|1(+)	1774	1380.22	22081	128.692
NM_001322038|NUTF2|67880634|67905217|67905217|67904816|100|1(+)	1158	1055.3	15428	117.602
NM_001134456|NXPE3|101498285|101541464|101541464|101540798|60.75|1(+)	3302	3105.67	4172	10.8062
NM_007225|NXPH3|47653297|47657720|47657720|47656662|55.14|1(+)	2101	2435.1	94	0.310523
NM_007224|NXPH4|57610577|57620232|57620232|57619530|71.03|1(+)	1804	2139.64	3219	12.1022
NM_013248|NXT1|23331372|23335348|23335348|23335101|93.46|1(+)	1057	957.44	5928	49.8059
NM_001242617|NXT2|108780058|108787927|108787927|108785917|97.2|1(+)	2616	1857.3	1243	5.38361
NM_025081|NYNRIN|24867991|24888489|24888489|24886652|48.6|1(+)	7852	9277.07	256	0.22198
NM_178507|OAF|120081746|120100650|120100650|120099851|93.46|1(+)	1862	2046.35	113	0.444204
NM_006187|OAS3|113376237|113411056|113411056|113407778|68.22|1(+)	6640	7051.56	12029.8	13.7232
NM_001301020|OAZ1|2269484|2273240|2273240|2273107|100|1(+)	927	918.541	83830	734.15
NM_001134939|OAZ3|151735444|151743806|151743806|151743695|84.11|1(+)	851	761.455	959	10.1311
NM_001098623|OBSCN|228395830|228566577|228566577|228566496|44.86|1(+)	24062	27615.3	9057	2.63827
NM_024578|OCEL1|17337012|17340024|17340024|17339734|98.13|1(+)	1129	1178	2690	18.3693
NM_001079839|OCIAD1|48833243|48863212|48863212|48862779|79.44|1(+)	1446	1045.6	13483	103.73
NM_001205254|OCLN|68788589|68853931|68853931|68849498|42.99|1(+)	6208	4907.59	7039.93	11.5394
NM_000276|OCRL|128674251|128726533|128726533|128724247|94.39|1(+)	5157	4778.28	6374	10.7306
NM_001242352|ODF2|131218284|131263147|131263147|131262534|36.45|1(+)	3475	3116.92	18901	48.7801
NM_001330209|OFD1|13752831|13787343|13787343|13787227|92.52|1(+)	3394	2528.83	7004	22.2797
NM_001165036|OGDH|44646120|44748665|44748665|44747598|98.13|1(+)	4286	4709.97	26993	46.1017
NM_001324357|OGFOD1|56485391|56510347|56510347|56510117|42.06|1(+)	1989	1581.14	4638	23.5964
NM_001304833|OGFOD2|123459749|123463998|123463998|123463893|96.26|1(+)	1207	1272.7	3523	22.2674
NM_007346|OGFR|61436151|61445352|61445352|61445001|99.07|1(+)	2445	2637.29	3270	9.9741
NM_001324266|OGFRL1|71998144|72011973|72011973|72011752|91.59|1(+)	2075	1678.49	15899	76.1967
NM_016821|OGG1|9791627|9808334|9808334|9807819|32.71|1(+)	2133	2173.99	3393	12.5548
NM_181672|OGT|70752911|70793673|70793673|70793644|85.98|1(+)	3408	2916.86	11538	31.8199
NM_001282611|OLFM1|137979513|138013026|138013026|138012024|60.75|1(+)	2782	2755.07	25476	74.3844
NM_001282715|OLFML2A|127563152|127577161|127577161|127572691|74.77|1(+)	5961	6656.26	308.995	0.373426
NM_005806|OLIG2|34398215|34401493|34401493|34400142|40.19|1(+)	2504	2348.22	0	0
NM_004852|ONECUT2|55102916|55146849|55146849|55143955|40.19|1(+)	4441	4170.92	282	0.543878
NM_000911|OPRD1|29138653|29197771|29197771|29189795|45.79|1(+)	9337	10532.7	141.839	0.108328
NM_000913|OPRL1|62711434|62731986|62731986|62730152|74.77|1(+)	3251	3895.88	497	1.02621
NM_001008211|OPTN|13142081|13178922|13178922|13178866|99.07|1(+)	2243	1703.45	7895	37.2825
NM_012360|OR1F1|3254246|3256556|3256556|3255185|33.64|1(+)	2310	2252.15	141.4	0.505052
NM_032790|ORAI1|122064454|122079941|122079941|122079549|100|1(+)	1497	1699.54	4027	19.0605
NM_001126340|ORAI2|102073976|102087654|102087654|102087499|42.99|1(+)	1174	1241.9	991	6.41905
NM_152288|ORAI3|30960404|30966216|30966216|30965165|60.75|1(+)	2145	2568.51	5025	15.7376
NM_001197259|ORC3|88299784|88377127|88377127|88376841|52.34|1(+)	2426	1805.14	6191	27.5889
NM_014321|ORC6|46723557|46732306|46732306|46731497|86.92|1(+)	1628	1228.61	1910.81	12.5109
NM_014182|ORMDL2|56211805|56214261|56214261|56214179|100|1(+)	636	576.024	10586	147.834
NM_001017956|OS9|58087737|58115340|58115340|58114692|100|1(+)	2694	2607.64	66616	205.502
NM_001282738|OSBP2|31089768|31303800|31303800|31302326|82.24|1(+)	4006	4072.51	938	1.85278
NM_001278649|OSBPL2|60813540|60869116|60869116|60869013|66.36|1(+)	1678	1481.06	4418	23.996
NM_001201480|OSBPL6|179059207|179260346|179260346|179260286|74.77|1(+)	3484	2991.88	1240	3.33397
NM_001330580|OSBPL9|52195485|52253587|52253587|52253461|50.47|1(+)	2330	1960.68	15732	64.5447
NM_182981|OSGIN1|83986826|83999937|83999937|83999612|74.77|1(+)	1940	2275.8	2414	8.53271
NM_001126111|OSGIN2|90914761|90937326|90937326|90937760|34.58|1(+)	1476	1117.69	4598	33.0926
NM_001323505|OSMR|38845959|38935732|38935732|38933546|56.07|1(+)	5408	4833.95	3699.42	6.15623
NM_001142462|OSR2|99956630|99964328|99964328|99963929|66.36|1(+)	1873	1971.44	650	2.65225
NM_001267817|OSTC|109571740|109588712|109588712|109588421|81.31|1(+)	614	384.096	5946.96	124.549
NM_012383|OSTF1|77703397|77761763|77761763|77761657|85.05|1(+)	962	682.783	11735	138.256
NM_017670|OTUB1|63753324|63765174|63765174|63765018|98.13|1(+)	1576	1556.14	15175	78.4447
NM_023112|OTUB2|94492723|94512326|94512326|94512268|31.78|1(+)	923	733.226	511	5.60618
NM_001145373|OTUD1|23728197|23731105|23731105|23729832|30.84|1(+)	2908	2626.49	1493	4.57265
NM_015207|OTUD3|20208887|20235292|20235292|20234239|37.38|1(+)	2369	1839.41	1377	6.02198
NM_001286745|OTUD6B|92082423|92098123|92098123|92097096|50.47|1(+)	2238	1545.06	2902	15.109
NM_138348|OTULIN|14664753|14693510|14693510|14693157|77.57|1(+)	1593	1316.43	4467	27.2962
NM_001199770|OTX1|63277191|63284966|63284966|63283451|66.36|1(+)	2856	3161.77	135	0.343469
NM_080822|OVCA2|1945276|1946719|1946719|1946398|100|1(+)	1070	1071.19	10785	80.9908
NM_004561|OVOL1|65554504|65564685|65564685|65562812|30.84|1(+)	3017	3217.93	1255	3.13726
NM_005015|OXA1L|23235730|23240909|23240909|23240767|99.07|1(+)	1630	1663.81	4791	23.1635
NM_001330670|OXNAD1|16306666|16393602|16393602|16345069|30.84|1(+)	49992	47698.9	4790.5	0.807896
NM_001198532|OXR1|107460151|107763323|107763323|107763169|31.78|1(+)	2878	2046.76	12154	47.768
NM_001145391|OXSM|25831562|25836025|25836025|25835985|68.22|1(+)	1278	1010.56	3942	31.379
NM_005109|OXSR1|38207025|38296975|38296975|38294382|95.33|1(+)	4519	3993.17	17664	35.584
NM_001256796|P2RX4|121647663|121671909|121671909|121671352|100|1(+)	2076	2205.13	4975.03	18.1487
NM_001159554|P2RX6|21369441|21382302|21382302|21380906|63.55|1(+)	2666	3106.69	9	0.0233039
NM_002563|P2RY1|152552481|152559228|152559228|152554693|36.45|1(+)	6747	5558.49	1.00204	0.00145015
NM_002566|P2RY11|10222196|10226065|10226065|10225414|92.52|1(+)	1977	2269.59	0	0
NM_002564|P2RY2|72929342|72946979|72946979|72946338|47.66|1(+)	2109	2287.59	5678	19.9664
NM_001277204|P2RY6|72983186|73008850|73008850|73008550|52.34|1(+)	1732	1909.43	3398	14.3154
NM_014262|P3H3|6937537|6949011|6949011|6948625|63.55|1(+)	2662	2987.03	1327	3.57368
NM_177938|P4HTM|49027340|49044548|49044548|49044340|84.11|1(+)	2249	2424.25	7979	26.4762
NM_006191|PA2G4|56498102|56506936|56506936|56506672|79.44|1(+)	1868	1741.39	82942	383.144
NM_001267803|PAAF1|73588013|73638781|73638781|73638407|81.31|1(+)	1675	1498.4	4827	25.9139
NM_004643|PABPN1|23789396|23795372|23795372|23794495|97.2|1(+)	3080	3134.12	2438.61	6.2591
NM_001080378|PACRG|163148163|163736343|163736343|163736019|30.84|1(+)	1322	1094.77	22	0.161653
NM_001130727|PACRGL|20702035|20754523|20754523|20728964|97.2|1(+)	26322	20997.1	4290.34	1.64368
NM_018026|PACS1|65837823|66012214|66012214|66010751|100|1(+)	4489	5380.06	6957	10.402
NM_001100913|PACS2|105780751|105861114|105861114|105861009|45.79|1(+)	3324	3689.13	8556	18.6565
NM_001199583|PACSIN1|34482648|34503000|34503000|34500307|32.71|1(+)	4288	5017.19	8209	13.1617
NM_016233|PADI3|17575592|17610728|17610728|17609574|30.84|1(+)	3189	3589.74	4782	10.7159
NM_000430|PAFAH1B1|2496922|2585204|2585204|2585096|97.2|1(+)	1909	1672.04	13022	62.6492
NM_024516|PAGR1|29827527|29831338|29831338|29831075|56.07|1(+)	1347	1297.03	8626.01	53.4987
NM_001079524|PAICS|57302268|57325830|57325830|57325704|99.07|1(+)	1614	1191.3	18498	124.907
NM_001033112|PAIP2|138678122|138704659|138704659|138704487|93.46|1(+)	765	474.912	7720	130.764
NM_017906|PAK1IP1|10695187|10709972|10709972|10709685|95.33|1(+)	1497	988.113	4697	38.2382
NM_002577|PAK2|196466727|196556990|196556990|196555276|45.79|1(+)	3611	3094.83	37716	98.0332
NM_001014831|PAK4|39616419|39670042|39670042|39669219|98.13|1(+)	3060	3619.52	13525	30.0587
NM_001276718|PAK6|40531291|40569688|40569688|40568295|55.14|1(+)	4216	4928.82	85.8186	0.140063
NM_014431|PALD1|72238563|72328206|72328206|72326489|38.32|1(+)	4569	5109.94	200	0.314846
NM_001166109|PALLD|169552767|169847807|169847807|169847536|50.47|1(+)	3127	2719.89	17633	52.1506
NM_001040134|PALM|708952|748329|748329|746814|85.05|1(+)	2741	3330.55	1896	4.57938
NM_001037293|PALM2|112403067|112713752|112713752|112705705|32.71|1(+)	9261	7726.44	472.907	0.492357
NM_007203|PALM2-AKAP2|112542576|112932521|112932521|112930777|31.78|1(+)	5248	4621.85	905.18	1.57544
NM_017734|PALMD|100111430|100160091|100160091|100159618|31.78|1(+)	2572	1957.5	484	1.98897
NM_000919|PAM|102201526|102365211|102365211|102364769|91.59|1(+)	3740	3311.94	9377	22.7754
NM_175854|PAN3|28712642|28869472|28869472|28866659|90.65|1(+)	5629	4661.92	3118	5.38016
NM_001324191|PANK2|3869580|3904154|3904154|3903941|77.57|1(+)	2261	2224.86	4505	16.2883
NM_001293167|PANO1|797510|799192|799192|798273|72.9|1(+)	1682	1991.46	201.215	0.812781
NM_015368|PANX1|93862093|93914147|93914147|93914035|88.79|1(+)	1778	1653.94	5947	28.9242
NM_001160300|PANX2|50609159|50618721|50618721|50617689|74.77|1(+)	2964	3238.45	74	0.183814
NM_152911|PAOX|135192740|135205198|135205198|135204959|79.44|1(+)	1855	2082.14	1692	6.53693
NM_001114393|PAPD4|78908242|78981135|78981135|78981096|35.51|1(+)	1912	1473.63	3118	17.0204
NM_001040284|PAPD5|50186828|50264490|50264490|50263239|37.38|1(+)	3383	2783.16	1078	3.11577
NM_001171805|PAPD7|6714717|6755284|6755284|6755058|37.38|1(+)	1981	1942.5	4752	19.6789
NM_173462|PAPLN|73704204|73741331|73741331|73739372|68.22|1(+)	5817	6707.73	135.275	0.162228
NM_001293627|PAPOLA|96968712|97031390|97031390|97031387|65.42|1(+)	2455	1870.65	18273	78.5781
NM_022894|PAPOLG|60983364|61025603|61025603|61024295|58.88|1(+)	3768	2809.89	2019	5.78004
NM_002581|PAPPA|118916070|119164600|119164600|119158895|34.58|1(+)	10970	10505	2	0.0015315
NM_001015880|PAPSS2|89419475|89505820|89505820|89505727|43.93|1(+)	2216	2150.89	620.663	2.32124
NM_001284511|PAQR4|3019245|3022806|3022806|3021949|85.98|1(+)	1992	2411.7	11609	38.7218
NM_001104554|PAQR5|69606741|69696476|69696476|69696161|35.51|1(+)	1976	1930.24	165	0.687634
NM_133367|PAQR8|52226925|52270610|52270610|52269076|75.7|1(+)	2773	2754.96	472	1.3782
NM_001037281|PARD6A|67694850|67696677|67696677|67696550|92.52|1(+)	1256	1338.65	5675	34.1021
NM_032521|PARD6B|49348080|49370112|49370112|49367025|71.96|1(+)	4449	3614.34	35682.7	79.4169
NM_001123377|PARK7|8021713|8045342|8045342|8045114|98.13|1(+)	903	684.888	11698	137.397
NM_015393|PARM1|75858284|75975323|75975323|75971457|39.25|1(+)	5052	4670.24	76	0.130906
NM_017554|PARP14|122399671|122449505|122449505|122447444|45.79|1(+)	7526	6364.38	4069.36	5.14344
NM_001042618|PARP2|20811772|20826002|20826002|20825956|76.64|1(+)	1787	1375.82	2311	13.5121
NM_001003931|PARP3|51976320|51982619|51982619|51982496|49.53|1(+)	2131	2121.87	1327	5.03079
NM_001178055|PARP8|49961732|50138175|50138175|50137902|55.14|1(+)	3020	2393.88	357	1.19963
NM_001319988|PARPBP|102513948|102591294|102591294|102590069|98.13|1(+)	3315	2287.49	3345	11.7631
NM_018222|PARVA|12399025|12549824|12549824|12549472|77.57|1(+)	1640	1510.77	3469	18.471
NM_001003828|PARVB|44395090|44564804|44564804|44564558|83.18|1(+)	1570	1549.8	1326	6.88258
NM_176877|PATJ|62208148|62629176|62629176|62626607|84.11|1(+)	8089	6880.52	31212.4	36.4913
NM_001300888|PBDC1|75392763|75398035|75398035|75397852|96.26|1(+)	1092	732.694	901	9.89205
NM_001204963|PBX1|164528596|164855284|164855284|164818639|34.58|1(+)	38371	35499.9	21406.2	4.85061
NM_001134778|PBX3|128510477|128728681|128728681|128728202|91.59|1(+)	1814	1457.07	4278	23.618
NM_032151|PCBD2|134240809|134296410|134296410|134296371|51.4|1(+)	452	257.863	819	25.5493
NM_006196|PCBP1|70314584|70316255|70316255|70315946|96.26|1(+)	1671	1630.01	10631	52.4648
NM_001098620|PCBP2|53845885|53873351|53873351|53873226|75.7|1(+)	1471	1433.22	23259	130.546
NM_001130141|PCBP3|47269874|47362364|47362364|47361620|58.88|1(+)	1907	2032.94	147	0.581669
NM_000282|PCCA|100741268|101182689|101182689|101182420|68.22|1(+)	2562	2075.02	7191	27.8774
NM_000532|PCCB|135969166|136049011|136049011|136048868|96.26|1(+)	1814	1585.06	22809	115.756
NM_001040429|PCDH17|58205788|58303445|58303445|58299428|47.66|1(+)	8389	7409.38	329	0.357189
NM_001173523|PCDH7|30722036|31148422|31148422|31144471|40.19|1(+)	8727	7655.42	1950.64	2.04971
NM_018900|PCDHA1|140165720|140391166|140391166|140389522|36.45|1(+)	4652	4426.83	556.853	1.01189
NM_018901|PCDHA10|140235467|140391166|140391166|140389522|36.45|1(+)	4657	4432.39	14.0688	0.0255331
NM_018902|PCDHA11|140247097|140391166|140391166|140389522|36.45|1(+)	6085	5277.64	2378.49	3.62531
NM_018903|PCDHA12|140254886|140391166|140391166|140389522|36.45|1(+)	4641	4395.26	202.232	0.370125
NM_018904|PCDHA13|140261853|140391166|140391166|140389522|36.45|1(+)	4497	4194.74	90.6564	0.173851
NM_018905|PCDHA2|140174443|140391166|140391166|140389522|36.45|1(+)	4597	4406.35	52.1433	0.0951926
NM_018906|PCDHA3|140180782|140391166|140391166|140389522|36.45|1(+)	4497	4184.92	1284.39	2.46885
NM_018907|PCDHA4|140186658|140391166|140391166|140389522|36.45|1(+)	4602	4371.37	967.111	1.77968
NM_018908|PCDHA5|140201360|140391166|140391166|140389522|36.45|1(+)	4455	4072.52	522.126	1.03132
NM_018909|PCDHA6|140207506|140391166|140391166|140389522|36.45|1(+)	4667	4429.03	36.2349	0.0658116
NM_018910|PCDHA7|140213968|140391166|140391166|140389522|36.45|1(+)	4458	4277.73	26.5643	0.0499538
NM_018911|PCDHA8|140220906|140391166|140391166|140389522|36.45|1(+)	4497	4253.94	5.90683	0.0111698
NM_031857|PCDHA9|140227356|140391166|140391166|140389522|36.45|1(+)	5221	4878.61	3.09159	0.00509764
NM_018898|PCDHAC1|140306301|140391166|140391166|140389522|36.45|1(+)	4712	4516.77	346.039	0.616285
NM_018899|PCDHAC2|140345746|140391166|140391166|140389522|36.45|1(+)	5273	5090.78	231.089	0.365157
NM_020957|PCDHB16|140561264|140565796|140565796|140564465|37.38|1(+)	4532	4161.48	2053.18	3.96884
NM_018936|PCDHB2|140474190|140476958|140476958|140476771|57.01|1(+)	2768	2731.77	9226.7	27.1698
NM_018912|PCDHGA1|140710251|140892542|140892542|140890740|76.64|1(+)	4598	5089.59	1270.24	2.00765
NM_018913|PCDHGA10|140792742|140892542|140892542|140890740|76.64|1(+)	4613	5166.57	4163.73	6.48282
NM_018914|PCDHGA11|140800536|140892542|140892542|140890740|76.64|1(+)	4868	5460.9	154.017	0.226876
NM_003735|PCDHGA12|140810157|140892542|140892542|140890740|76.64|1(+)	4770	5370.78	57.4718	0.0860798
NM_018915|PCDHGA2|140718326|140892542|140892542|140890740|76.64|1(+)	4813	5365.44	259.122	0.388493
NM_018916|PCDHGA3|140723600|140892542|140892542|140890740|76.64|1(+)	4601	5076	220.7	0.349755
NM_018917|PCDHGA4|140734591|140892542|140892542|140890740|76.64|1(+)	4774	5412.13	490.127	0.728491
NM_018918|PCDHGA5|140743897|140892542|140892542|140890740|76.64|1(+)	4598	5121.39	203.651	0.319877
NM_018919|PCDHGA6|140753650|140892542|140892542|140890740|76.64|1(+)	4601	5137.14	1585.11	2.48212
NM_018920|PCDHGA7|140762305|140892542|140892542|140890740|76.64|1(+)	4762	5295.41	1890.53	2.87189
NM_032088|PCDHGA8|140771482|140892542|140892542|140890740|76.64|1(+)	5499	5810.1	103.911	0.143867
NM_018921|PCDHGA9|140782519|140892542|140892542|140890740|76.64|1(+)	4601	5084.33	210.013	0.332274
NM_018922|PCDHGB1|140729827|140892542|140892542|140890740|76.64|1(+)	4586	5105.32	2682.28	4.22634
NM_018923|PCDHGB2|140739702|140892542|140892542|140890740|76.64|1(+)	4598	4966.7	272.575	0.441471
NM_018924|PCDHGB3|140749830|140892542|140892542|140890740|76.64|1(+)	4723	5161.29	136.2	0.212277
NM_003736|PCDHGB4|140767451|140892542|140892542|140890740|76.64|1(+)	4574	4976.39	2497.87	4.03775
NM_018925|PCDHGB5|140777694|140892542|140892542|140890740|76.64|1(+)	4574	4964.71	1759.47	2.85083
NM_018926|PCDHGB6|140787769|140892542|140892542|140890740|76.64|1(+)	4595	4978.21	353.673	0.571495
NM_018927|PCDHGB7|140797259|140892542|140892542|140890740|76.64|1(+)	4759	5164.02	273.085	0.425395
NM_002588|PCDHGC3|140855568|140892542|140892542|140890740|76.64|1(+)	4722	5330.96	5082.01	7.66856
NM_018928|PCDHGC4|140864740|140892542|140892542|140890740|76.64|1(+)	4619	5342.84	36.3701	0.054759
NM_018929|PCDHGC5|140868807|140892542|140892542|140890740|76.64|1(+)	4637	5319.16	30.8445	0.0466464
NM_001281429|PCED1B|47473385|47630443|47630443|47630145|61.68|1(+)	1860	2064.38	201	0.783231
NM_001346413|PCF11|82868136|82896244|82896244|82895936|80.37|1(+)	5714	4655.53	9525	16.4581
NM_001317836|PCGF3|699529|761656|761656|759867|85.98|1(+)	3036	2920.52	14066	38.7431
NM_001256549|PCGF5|92979907|93038424|93038424|93038073|35.51|1(+)	1482	1027.05	3836	30.045
NM_022104|PCIF1|44563316|44576662|44576662|44576394|98.13|1(+)	2697	2972.91	4293	11.6162
NM_001291556|PCK2|24563339|24573334|24573334|24573173|99.07|1(+)	2193	2364.73	7361	25.0403
NM_001315507|PCM1|17780365|17885267|17885267|17885171|93.46|1(+)	6569	4828.35	28280	47.1156
NM_001252049|PCMT1|150070830|150132044|150132044|150131764|98.13|1(+)	1174	892.503	16096	145.075
NM_001104925|PCMTD2|62887047|62906724|62906724|62904953|45.79|1(+)	2976	2348.57	5471	18.739
NM_001320395|PCNP|101292937|101311863|101311863|101311509|73.83|1(+)	869	511.291	5158	81.1516
NM_001315529|PCNT|47744801|47865651|47865651|47865240|30.84|1(+)	10454	9962.36	11980	9.67339
NM_001308160|PCNX1|71374121|71576871|71576871|71576652|93.46|1(+)	7358	7094.13	7835	8.88431
NM_032223|PCNX3|65383782|65404910|65404910|65404449|100|1(+)	6566	7910.59	20281.4	20.624
NM_001330177|PCNX4|60558628|60601409|60601409|60600939|78.5|1(+)	4551	3736.2	7603	16.3696
NM_002593|PCOLCE|100199881|100205798|100205798|100205726|91.59|1(+)	1620	1800.37	184	0.822128
NM_006198|PCP4|41239346|41301317|41301317|41301036|34.58|1(+)	551	352.067	1427	32.6049
NM_174936|PCSK9|55505148|55530525|55530525|55529257|41.12|1(+)	3709	4502.23	41	0.0732555
NM_016297|PCYOX1|70485230|70504668|70504668|70504524|85.05|1(+)	1728	1397.28	4096	23.5809
NM_001301054|PCYOX1L|148737569|148749215|148749215|148748217|42.99|1(+)	2561	2559.67	5409	16.9988
NM_014976|PDCD11|105156411|105205476|105205476|105205306|99.07|1(+)	5873	5814.73	17727	24.5239
NM_032346|PDCD2L|34895302|34917073|34917073|34917025|83.18|1(+)	1158	957.247	1055	8.86568
NM_001199492|PDCD4|112631552|112657900|112657900|112657846|73.83|1(+)	1708	1200.78	16610	111.273
NM_004708|PDCD5|33072093|33078331|33078331|33078206|96.26|1(+)	577	241.923	6648	221.054
NM_001267556|PDCD6|271735|314925|314925|314630|64.49|1(+)	965	828.274	38593.5	374.821
NM_001162429|PDCD6IP|33840062|33908498|33908498|33908017|99.07|1(+)	3261	2571.81	37573	117.523
NM_024065|PDCL3|101179417|101193318|101193318|101192958|67.29|1(+)	1192	751.448	2866	30.6804
NM_000922|PDE3B|14665268|14892189|14892189|14891206|35.51|1(+)	4675	4310.18	3	0.00559899
NM_001111307|PDE4A|10531332|10580306|10580306|10578297|79.44|1(+)	4778	5603.69	513	0.736423
NM_001037339|PDE4B|66797790|66839964|66839964|66838361|34.58|1(+)	3580	3120.67	19	0.0489766
NM_018945|PDE7B|136172833|136514081|136514081|136512978|33.64|1(+)	2759	2423.03	10	0.033199
NM_001243137|PDE8A|85523743|85681658|85681658|85681134|42.99|1(+)	3001	2491.33	2573	8.30791
NM_001029851|PDE8B|76506705|76724018|76724018|76722379|42.99|1(+)	4051	3400.29	766	1.81216
NM_001001567|PDE9A|44073861|44195619|44195619|44195403|78.5|1(+)	1881	1600.25	38	0.191021
NM_000284|PDHA1|19362010|19377884|19377884|19377771|42.99|1(+)	1431	1139.12	27733	195.844
